,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
113,214456,--,--,--,018/025,030/050,--,64,01,A,08,08
114,214456,--,--,--,015/025,AB/050,--,FF,01,F,00,00
115,214456,--,--,--,017/025,033/050,--,66,01,A,08,08
116,214456,--,--,--,016/025,030/050,--,61,01,A,08,08
117,214456,--,--,--,023/025,048/050,--,94,01,O,10,10
118,214456,--,--,--,018/025,025/050,--,57,01,B+,07,07
119,214456,--,--,--,018/025,040/050,--,77,01,A+,09,09
120,214456,--,--,--,016/025,040/050,--,74,01,A+,09,09
121,214456,--,--,--,017/025,040/050,--,76,01,A+,09,09
122,214456,--,--,--,017/025,030/050,--,62,01,A,08,08
123,214456,--,--,--,023/025,044/050,--,89,01,O,10,10
124,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
125,214456,--,--,--,019/025,038/050,--,76,01,A+,09,09
126,214456,--,--,--,011/025,AB/050,--,FF,01,F,00,00
127,214456,--,--,--,020/025,043/050,--,84,01,O,10,10
128,214456,--,--,--,022/025,043/050,--,86,01,O,10,10
129,214456,--,--,--,023/025,045/050,--,90,01,O,10,10
130,214456,--,--,--,016/025,028/050,--,58,01,B+,07,07
131,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
132,214456,--,--,--,021/025,030/050,--,68,01,A,08,08
133,214456,--,--,--,018/025,022/050,--,53,01,B,06,06
134,214456,--,--,--,016/025,035/050,--,68,01,A,08,08
135,214456,--,--,--,016/025,020/050,--,48,01,C,05,05
136,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
137,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
138,214456,--,--,--,019/025,039/050,--,77,01,A+,09,09
139,214456,--,--,--,016/025,039/050,--,73,01,A+,09,09
140,214456,--,--,--,019/025,030/050,--,65,01,A,08,08
141,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
142,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
143,214456,--,--,--,018/025,039/050,--,76,01,A+,09,09
144,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
145,214456,--,--,--,019/025,039/050,--,77,01,A+,09,09
146,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
147,214456,--,--,--,019/025,042/050,--,81,01,O,10,10
148,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
149,214456,--,--,--,020/025,043/050,--,84,01,O,10,10
150,214456,--,--,--,015/025,035/050,--,66,01,A,08,08
151,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
152,214456,--,--,--,020/025,039/050,--,78,01,A+,09,09
153,214456,--,--,--,019/025,042/050,--,81,01,O,10,10
154,214456,--,--,--,022/025,021/050,--,57,01,B+,07,07
155,214456,--,--,--,017/025,039/050,--,74,01,A+,09,09
156,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
157,214456,--,--,--,020/025,041/050,--,81,01,O,10,10
158,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
159,214456,--,--,--,022/025,039/050,--,81,01,O,10,10
160,214456,--,--,--,015/025,038/050,--,70,01,A+,09,09
161,214456,--,--,--,015/025,042/050,--,76,01,A+,09,09
162,214456,--,--,--,018/025,041/050,--,78,01,A+,09,09
163,214456,--,--,--,017/025,044/050,--,81,01,O,10,10
164,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
165,214456,--,--,--,018/025,020/050,--,50,01,B,06,06
166,214456,--,--,--,019/025,041/050,--,80,01,O,10,10
167,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
168,214456,--,--,--,018/025,039/050,--,76,01,A+,09,09
169,214456,--,--,--,023/025,040/050,--,84,01,O,10,10
170,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
171,214456,--,--,--,019/025,042/050,--,81,01,O,10,10
172,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
173,214456,--,--,--,019/025,040/050,--,78,01,A+,09,09
174,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
175,214456,--,--,--,019/025,041/050,--,80,01,O,10,10
176,214456,--,--,--,019/025,036/050,--,73,01,A+,09,09
177,214456,--,--,--,019/025,025/050,--,58,01,B+,07,07
178,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
179,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
180,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
181,214456,--,--,--,018/025,038/050,--,74,01,A+,09,09
182,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
183,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
184,214456,--,--,--,018/025,035/050,--,70,01,A+,09,09
185,214456,--,--,--,019/025,038/050,--,76,01,A+,09,09
186,214456,--,--,--,020/025,042/050,--,82,01,O,10,10
187,214456,--,--,--,020/025,043/050,--,84,01,O,10,10
188,214456,--,--,--,017/025,042/050,--,78,01,A+,09,09
189,214456,--,--,--,023/025,043/050,--,88,01,O,10,10
190,214456,--,--,--,017/025,033/050,--,66,01,A,08,08
191,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
192,214456,--,--,--,021/025,039/050,--,80,01,O,10,10
193,214456,--,--,--,020/025,035/050,--,73,01,A+,09,09
