,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
51,214452,021/050,026/050,047/100,--,--,--,47,04,C,05,20
52,214452,023/050,023/050,046/100,--,--,--,46,04,C,05,20
53,214452,030/050,009/050,039/100,--,--,--,FF,04,F,00,00
54,214452,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
55,214452,034/050,020/050,054/100,--,--,--,54,04,B,06,24
56,214452,013/050,013/050,026/100,--,--,--,FF,04,F,00,00
57,214452,030/050,033/050,063/100,--,--,--,63,04,A,08,32
58,214452,034/050,013/050,047/100,--,--,--,FF,04,F,00,00
59,214452,030/050,020/050,050/100,--,--,--,50,04,B,06,24
60,214452,018/050,011/050,029/100,--,--,--,FF,04,F,00,00
61,214452,027/050,017/050,044/100,--,--,--,FF,04,F,00,00
62,214452,031/050,025/050,056/100,--,--,--,56,04,B+,07,28
63,214452,030/050,020/050,050/100,--,--,--,50,04,B,06,24
64,214452,039/050,035/050,074/100,--,--,--,74,04,A+,09,36
65,214452,018/050,026/050,044/100,--,--,--,44,04,P,04,16
66,214452,017/050,005/050,022/100,--,--,--,FF,04,F,00,00
67,214452,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
68,214452,025/050,015/050,040/100,--,--,--,FF,04,F,00,00
69,214452,029/050,030/050,059/100,--,--,--,59,04,B+,07,28
70,214452,037/050,031/050,068/100,--,--,--,68,04,A,08,32
71,214452,024/050,023/050,047/100,--,--,--,47,04,C,05,20
72,214452,024/050,027/050,051/100,--,--,--,51,04,B,06,24
73,214452,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
74,214452,022/050,020/050,042/100,--,--,--,42,04,P,04,16
75,214452,023/050,027/050,050/100,--,--,--,50,04,B,06,24
76,214452,034/050,025/050,059/100,--,--,--,59,04,B+,07,28
77,214452,027/050,025/050,052/100,--,--,--,52,04,B,06,24
78,214452,023/050,022/050,045/100,--,--,--,45,04,C,05,20
79,214452,037/050,023/050,060/100,--,--,--,60,04,A,08,32
80,214452,045/050,028/050,073/100,--,--,--,73,04,A+,09,36
81,214452,027/050,AB/050,027/100,--,--,--,FF,04,F,00,00
82,214452,020/050,016/050,036/100,--,--,--,FF,04,F,00,00
83,214452,025/050,022/050,047/100,--,--,--,47,04,C,05,20
84,214452,025/050,021/050,046/100,--,--,--,46,04,C,05,20
85,214452,031/050,AB/050,031/100,--,--,--,FF,04,F,00,00
86,214452,022/050,20$/050,042/100,--,--,--,42,04,P,04,16
87,214452,030/050,022/050,052/100,--,--,--,52,04,B,06,24
88,214452,035/050,016/050,051/100,--,--,--,FF,04,F,00,00
89,214452,034/050,038/050,072/100,--,--,--,72,04,A+,09,36
90,214452,019/050,028/050,047/100,--,--,--,47,04,C,05,20
91,214452,025/050,020/050,045/100,--,--,--,45,04,C,05,20
92,214452,028/050,030/050,058/100,--,--,--,58,04,B+,07,28
93,214452,024/050,014/050,038/100,--,--,--,FF,04,F,00,00
94,214452,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
95,214452,028/050,009/050,037/100,--,--,--,FF,04,F,00,00
96,214452,030/050,021/050,051/100,--,--,--,51,04,B,06,24
97,214452,031/050,028/050,059/100,--,--,--,59,04,B+,07,28
98,214452,024/050,022/050,046/100,--,--,--,46,04,C,05,20
99,214452,037/050,022/050,059/100,--,--,--,59,04,B+,07,28
100,214452,018/050,007/050,025/100,--,--,--,FF,04,F,00,00
101,214452,032/050,023/050,055/100,--,--,--,55,04,B+,07,28
102,214452,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
103,214452,024/050,028/050,052/100,--,--,--,52,04,B,06,24
104,214452,025/050,009/050,034/100,--,--,--,FF,04,F,00,00
105,214452,033/050,027/050,060/100,--,--,--,60,04,A,08,32
106,214452,018/050,008/050,026/100,--,--,--,FF,04,F,00,00
107,214452,031/050,013/050,044/100,--,--,--,FF,04,F,00,00
108,214452,024/050,020/050,044/100,--,--,--,44,04,P,04,16
109,214452,040/050,025/050,065/100,--,--,--,65,04,A,08,32
110,214452,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
111,214452,019/050,034/050,053/100,--,--,--,53,04,B,06,24
112,214452,037/050,031/050,068/100,--,--,--,68,04,A,08,32
113,214452,015/050,025/050,040/100,--,--,--,40,04,P,04,16
114,214452,020/050,006/050,026/100,--,--,--,FF,04,F,00,00
115,214452,025/050,013/050,038/100,--,--,--,FF,04,F,00,00
116,214452,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
117,214452,039/050,030/050,069/100,--,--,--,69,04,A,08,32
118,214452,015/050,002/050,017/100,--,--,--,FF,04,F,00,00
119,214452,024/050,025/050,049/100,--,--,--,49,04,C,05,20
120,214452,019/050,014/050,033/100,--,--,--,FF,04,F,00,00
121,214452,022/050,020/050,042/100,--,--,--,42,04,P,04,16
122,214452,029/050,030/050,059/100,--,--,--,59,04,B+,07,28
123,214452,037/050,022/050,059/100,--,--,--,59,04,B+,07,28
124,214452,015/050,25$/050,040/100,--,--,--,40,04,P,04,16
125,214452,018/050,025/050,043/100,--,--,--,43,04,P,04,16
126,214452,020/050,006/050,026/100,--,--,--,FF,04,F,00,00
127,214452,018/050,017/050,035/100,--,--,--,FF,04,F,00,00
128,214452,027/050,025/050,052/100,--,--,--,52,04,B,06,24
129,214452,022/050,025/050,047/100,--,--,--,47,04,C,05,20
130,214452,030/050,021/050,051/100,--,--,--,51,04,B,06,24
131,214452,032/050,020/050,052/100,--,--,--,52,04,B,06,24
132,214452,035/050,029/050,064/100,--,--,--,64,04,A,08,32
133,214452,017/050,011/050,028/100,--,--,--,FF,04,F,00,00
134,214452,019/050,006/050,025/100,--,--,--,FF,04,F,00,00
135,214452,016/050,007/050,023/100,--,--,--,FF,04,F,00,00
136,214452,031/050,025/050,056/100,--,--,--,56,04,B+,07,28
137,214452,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
138,214452,021/050,008/050,029/100,--,--,--,FF,04,F,00,00
139,214452,019/050,009/050,028/100,--,--,--,FF,04,F,00,00
140,214452,019/050,014/050,033/100,--,--,--,FF,04,F,00,00
141,214452,042/050,045/050,087/100,--,--,--,87,04,O,10,40
142,214452,029/050,027/050,056/100,--,--,--,56,04,B+,07,28
143,214452,026/050,028/050,054/100,--,--,--,54,04,B,06,24
144,214452,029/050,034/050,063/100,--,--,--,63,04,A,08,32
145,214452,020/050,023/050,043/100,--,--,--,43,04,P,04,16
146,214452,034/050,023/050,057/100,--,--,--,57,04,B+,07,28
147,214452,026/050,007/050,033/100,--,--,--,FF,04,F,00,00
148,214452,026/050,027/050,053/100,--,--,--,53,04,B,06,24
149,214452,031/050,025/050,056/100,--,--,--,56,04,B+,07,28
150,214452,022/050,033/050,055/100,--,--,--,55,04,B+,07,28
151,214452,031/050,030/050,061/100,--,--,--,61,04,A,08,32
152,214452,031/050,020/050,051/100,--,--,--,51,04,B,06,24
153,214452,032/050,029/050,061/100,--,--,--,61,04,A,08,32
154,214452,022/050,031/050,053/100,--,--,--,53,04,B,06,24
155,214452,023/050,012/050,035/100,--,--,--,FF,04,F,00,00
156,214452,041/050,032/050,073/100,--,--,--,73,04,A+,09,36
157,214452,026/050,024/050,050/100,--,--,--,50,04,B,06,24
158,214452,031/050,022/050,053/100,--,--,--,53,04,B,06,24
159,214452,029/050,030/050,059/100,--,--,--,59,04,B+,07,28
160,214452,022/050,021/050,043/100,--,--,--,43,04,P,04,16
161,214452,023/050,024/050,047/100,--,--,--,47,04,C,05,20
162,214452,032/050,021/050,053/100,--,--,--,53,04,B,06,24
163,214452,030/050,20$/050,050/100,--,--,--,50,04,B,06,24
164,214452,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
165,214452,023/050,20$/050,043/100,--,--,--,43,04,P,04,16
166,214452,024/050,020/050,044/100,--,--,--,44,04,P,04,16
167,214452,036/050,040/050,076/100,--,--,--,76,04,A+,09,36
168,214452,030/050,013/050,043/100,--,--,--,FF,04,F,00,00
169,214452,029/050,034/050,063/100,--,--,--,63,04,A,08,32
170,214452,030/050,024/050,054/100,--,--,--,54,04,B,06,24
171,214452,035/050,012/050,047/100,--,--,--,FF,04,F,00,00
172,214452,034/050,035/050,069/100,--,--,--,69,04,A,08,32
173,214452,028/050,037/050,065/100,--,--,--,65,04,A,08,32
174,214452,041/050,034/050,075/100,--,--,--,75,04,A+,09,36
175,214452,029/050,031/050,060/100,--,--,--,60,04,A,08,32
176,214452,024/050,028/050,052/100,--,--,--,52,04,B,06,24
177,214452,026/050,025/050,051/100,--,--,--,51,04,B,06,24
178,214452,034/050,042/050,076/100,--,--,--,76,04,A+,09,36
179,214452,027/050,034/050,061/100,--,--,--,61,04,A,08,32
180,214452,028/050,035/050,063/100,--,--,--,63,04,A,08,32
181,214452,015/050,014/050,029/100,--,--,--,FF,04,F,00,00
182,214452,042/050,028/050,070/100,--,--,--,70,04,A+,09,36
183,214452,027/050,021/050,048/100,--,--,--,48,04,C,05,20
184,214452,022/050,016/050,038/100,--,--,--,FF,04,F,00,00
185,214452,019/050,21$/050,040/100,--,--,--,40,04,P,04,16
186,214452,035/050,038/050,073/100,--,--,--,73,04,A+,09,36
187,214452,034/050,033/050,067/100,--,--,--,67,04,A,08,32
188,214452,022/050,020/050,042/100,--,--,--,42,04,P,04,16
189,214452,026/050,031/050,057/100,--,--,--,57,04,B+,07,28
190,214452,021/050,010/050,031/100,--,--,--,FF,04,F,00,00
191,214452,034/050,034/050,068/100,--,--,--,68,04,A,08,32
192,214452,020/050,020/050,040/100,--,--,--,40,04,P,04,16
193,214452,021/050,020/050,041/100,--,--,--,41,04,P,04,16
