,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
40,214451,014/050,AB/050,014/100,--,--,--,FF,04,F,00,00
41,214451,026/050,005/050,031/100,--,--,--,FF,04,F,00,00
42,214451,012/050,AB/050,012/100,--,--,--,FF,04,F,00,00
43,214451,016/050,006/050,022/100,--,--,--,FF,04,F,00,00
44,214451,024/050,008/050,032/100,--,--,--,FF,04,F,00,00
45,214451,024/050,008/050,032/100,--,--,--,FF,04,F,00,00
46,214451,024/050,011/050,035/100,--,--,--,FF,04,F,00,00
47,214451,024/050,16#/050,040/100,--,--,--,40,04,P,04,16
48,214451,021/050,001/050,022/100,--,--,--,FF,04,F,00,00
49,214451,023/050,005/050,028/100,--,--,--,FF,04,F,00,00
50,214451,021/050,AB/050,021/100,--,--,--,FF,04,F,00,00
51,214451,016/050,20!/050,36!/100,--,--,--,36,04,P,04,16
52,214451,024/050,008/050,032/100,--,--,--,FF,04,F,00,00
53,214451,023/050,013/050,036/100,--,--,--,FF,04,F,00,00
54,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
55,214451,030/050,012/050,042/100,--,--,--,FF,04,F,00,00
56,214451,022/050,002/050,024/100,--,--,--,FF,04,F,00,00
57,214451,027/050,020/050,047/100,--,--,--,47,04,C,05,20
58,214451,019/050,006/050,025/100,--,--,--,FF,04,F,00,00
59,214451,022/050,15#/050,37#/100,--,--,--,37,04,P,04,16
60,214451,021/050,005/050,026/100,--,--,--,FF,04,F,00,00
61,214451,022/050,007/050,029/100,--,--,--,FF,04,F,00,00
62,214451,028/050,013/050,041/100,--,--,--,FF,04,F,00,00
63,214451,015/050,029/050,044/100,--,--,--,44,04,P,04,16
64,214451,031/050,17#/050,048/100,--,--,--,48,04,C,05,20
65,214451,018/050,010/050,028/100,--,--,--,FF,04,F,00,00
66,214451,017/050,AB/050,017/100,--,--,--,FF,04,F,00,00
67,214451,021/050,17#/050,38#/100,--,--,--,38,04,P,04,16
68,214451,025/050,009/050,034/100,--,--,--,FF,04,F,00,00
69,214451,023/050,020/050,043/100,--,--,--,43,04,P,04,16
70,214451,027/050,15#/050,042/100,--,--,--,42,04,P,04,16
71,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
72,214451,028/050,20$/050,048/100,--,--,--,48,04,C,05,20
73,214451,007/050,001/050,008/100,--,--,--,FF,04,F,00,00
74,214451,018/050,009/050,027/100,--,--,--,FF,04,F,00,00
75,214451,020/050,010/050,030/100,--,--,--,FF,04,F,00,00
76,214451,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
77,214451,025/050,013/050,038/100,--,--,--,FF,04,F,00,00
78,214451,026/050,022/050,048/100,--,--,--,48,04,C,05,20
79,214451,027/050,020/050,047/100,--,--,--,47,04,C,05,20
80,214451,027/050,020/050,047/100,--,--,--,47,04,C,05,20
81,214451,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
82,214451,020/050,017/050,037/100,--,--,--,FF,04,F,00,00
83,214451,019/050,21$/050,040/100,--,--,--,40,04,P,04,16
84,214451,019/050,013/050,032/100,--,--,--,FF,04,F,00,00
85,214451,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
86,214451,020/050,020/050,040/100,--,--,--,40,04,P,04,16
87,214451,026/050,003/050,029/100,--,--,--,FF,04,F,00,00
88,214451,022/050,007/050,029/100,--,--,--,FF,04,F,00,00
89,214451,032/050,010/050,042/100,--,--,--,FF,04,F,00,00
90,214451,021/050,022/050,043/100,--,--,--,43,04,P,04,16
91,214451,027/050,009/050,036/100,--,--,--,FF,04,F,00,00
92,214451,024/050,021/050,045/100,--,--,--,45,04,C,05,20
93,214451,017/050,23$/050,040/100,--,--,--,40,04,P,04,16
94,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
95,214451,021/050,006/050,027/100,--,--,--,FF,04,F,00,00
96,214451,020/050,022/050,042/100,--,--,--,42,04,P,04,16
97,214451,028/050,012/050,040/100,--,--,--,FF,04,F,00,00
98,214451,025/050,022/050,047/100,--,--,--,47,04,C,05,20
99,214451,028/050,013/050,041/100,--,--,--,FF,04,F,00,00
100,214451,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
101,214451,028/050,012/050,040/100,--,--,--,FF,04,F,00,00
102,214451,018/050,010/050,028/100,--,--,--,FF,04,F,00,00
103,214451,015/050,026/050,041/100,--,--,--,41,04,P,04,16
104,214451,022/050,005/050,027/100,--,--,--,FF,04,F,00,00
105,214451,030/050,023/050,053/100,--,--,--,53,04,B,06,24
106,214451,025/050,000/050,025/100,--,--,--,FF,04,F,00,00
107,214451,022/050,006/050,028/100,--,--,--,FF,04,F,00,00
108,214451,024/050,003/050,027/100,--,--,--,FF,04,F,00,00
109,214451,028/050,012/050,040/100,--,--,--,FF,04,F,00,00
110,214451,024/050,17#/050,041/100,--,--,--,41,04,P,04,16
111,214451,020/050,021/050,041/100,--,--,--,41,04,P,04,16
112,214451,029/050,014/050,043/100,--,--,--,FF,04,F,00,00
113,214451,025/050,021/050,046/100,--,--,--,46,04,C,05,20
114,214451,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
115,214451,021/050,004/050,025/100,--,--,--,FF,04,F,00,00
116,214451,016/050,000/050,016/100,--,--,--,FF,04,F,00,00
117,214451,038/050,008/050,046/100,--,--,--,FF,04,F,00,00
118,214451,024/050,020/050,044/100,--,--,--,44,04,P,04,16
119,214451,018/050,000/050,018/100,--,--,--,FF,04,F,00,00
120,214451,023/050,005/050,028/100,--,--,--,FF,04,F,00,00
121,214451,019/050,009/050,028/100,--,--,--,FF,04,F,00,00
122,214451,025/050,020/050,045/100,--,--,--,45,04,C,05,20
123,214451,026/050,020/050,046/100,--,--,--,46,04,C,05,20
124,214451,015/050,020/050,035/100,--,--,--,FF,04,F,00,00
125,214451,023/050,023/050,046/100,--,--,--,46,04,C,05,20
126,214451,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
127,214451,013/050,014/050,027/100,--,--,--,FF,04,F,00,00
128,214451,024/050,012/050,036/100,--,--,--,FF,04,F,00,00
129,214451,028/050,014/050,042/100,--,--,--,FF,04,F,00,00
130,214451,024/050,014/050,038/100,--,--,--,FF,04,F,00,00
131,214451,031/050,009/050,040/100,--,--,--,FF,04,F,00,00
132,214451,024/050,020/050,044/100,--,--,--,44,04,P,04,16
133,214451,015/050,026/050,041/100,--,--,--,41,04,P,04,16
134,214451,016/050,002/050,018/100,--,--,--,FF,04,F,00,00
135,214451,013/050,AB/050,013/100,--,--,--,FF,04,F,00,00
136,214451,026/050,020/050,046/100,--,--,--,46,04,C,05,20
137,214451,024/050,009/050,033/100,--,--,--,FF,04,F,00,00
138,214451,021/050,008/050,029/100,--,--,--,FF,04,F,00,00
139,214451,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
140,214451,013/050,010/050,023/100,--,--,--,FF,04,F,00,00
141,214451,032/050,034/050,066/100,--,--,--,66,04,A,08,32
142,214451,024/050,013/050,037/100,--,--,--,FF,04,F,00,00
143,214451,019/050,004/050,023/100,--,--,--,FF,04,F,00,00
144,214451,022/050,001/050,023/100,--,--,--,FF,04,F,00,00
145,214451,018/050,000/050,018/100,--,--,--,FF,04,F,00,00
146,214451,023/050,16#/050,39#/100,--,--,--,39,04,P,04,16
147,214451,032/050,001/050,033/100,--,--,--,FF,04,F,00,00
148,214451,026/050,026/050,052/100,--,--,--,52,04,B,06,24
149,214451,022/050,023/050,045/100,--,--,--,45,04,C,05,20
150,214451,026/050,025/050,051/100,--,--,--,51,04,B,06,24
151,214451,025/050,17#/050,042/100,--,--,--,42,04,P,04,16
152,214451,025/050,014/050,039/100,--,--,--,FF,04,F,00,00
153,214451,015/050,003/050,018/100,--,--,--,FF,04,F,00,00
154,214451,022/050,021/050,043/100,--,--,--,43,04,P,04,16
155,214451,022/050,000/050,022/100,--,--,--,FF,04,F,00,00
156,214451,032/050,007/050,039/100,--,--,--,FF,04,F,00,00
157,214451,022/050,006/050,028/100,--,--,--,FF,04,F,00,00
158,214451,027/050,012/050,039/100,--,--,--,FF,04,F,00,00
159,214451,025/050,026/050,051/100,--,--,--,51,04,B,06,24
160,214451,026/050,AB/050,026/100,--,--,--,FF,04,F,00,00
161,214451,020/050,002/050,022/100,--,--,--,FF,04,F,00,00
162,214451,021/050,010/050,031/100,--,--,--,FF,04,F,00,00
163,214451,021/050,016/050,037/100,--,--,--,FF,04,F,00,00
164,214451,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
165,214451,023/050,020/050,043/100,--,--,--,43,04,P,04,16
166,214451,031/050,021/050,052/100,--,--,--,52,04,B,06,24
167,214451,029/050,025/050,054/100,--,--,--,54,04,B,06,24
168,214451,021/050,003/050,024/100,--,--,--,FF,04,F,00,00
169,214451,021/050,013/050,034/100,--,--,--,FF,04,F,00,00
170,214451,024/050,001/050,025/100,--,--,--,FF,04,F,00,00
171,214451,020/050,003/050,023/100,--,--,--,FF,04,F,00,00
172,214451,023/050,009/050,032/100,--,--,--,FF,04,F,00,00
173,214451,018/050,18#/050,36#/100,--,--,--,36,04,P,04,16
174,214451,037/050,15#/050,052/100,--,--,--,52,04,B,06,24
175,214451,024/050,006/050,030/100,--,--,--,FF,04,F,00,00
176,214451,021/050,008/050,029/100,--,--,--,FF,04,F,00,00
177,214451,021/050,021/050,042/100,--,--,--,42,04,P,04,16
178,214451,025/050,023/050,048/100,--,--,--,48,04,C,05,20
179,214451,022/050,013/050,035/100,--,--,--,FF,04,F,00,00
180,214451,026/050,006/050,032/100,--,--,--,FF,04,F,00,00
181,214451,020/050,002/050,022/100,--,--,--,FF,04,F,00,00
182,214451,023/050,013/050,036/100,--,--,--,FF,04,F,00,00
183,214451,025/050,010/050,035/100,--,--,--,FF,04,F,00,00
184,214451,019/050,008/050,027/100,--,--,--,FF,04,F,00,00
185,214451,029/050,005/050,034/100,--,--,--,FF,04,F,00,00
186,214451,024/050,023/050,047/100,--,--,--,47,04,C,05,20
187,214451,024/050,022/050,046/100,--,--,--,46,04,C,05,20
188,214451,020/050,021/050,041/100,--,--,--,41,04,P,04,16
189,214451,024/050,032/050,056/100,--,--,--,56,04,B+,07,28
190,214451,025/050,016/050,041/100,--,--,--,FF,04,F,00,00
191,214451,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
192,214451,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
193,214451,028/050,024/050,052/100,--,--,--,52,04,B,06,24
