,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
68,214449,--,--,--,019/025,--,--,76,01,A+,09,09
69,214449,--,--,--,020/025,--,--,80,01,O,10,10
70,214449,--,--,--,022/025,--,--,88,01,O,10,10
71,214449,--,--,--,014/025,--,--,56,01,B+,07,07
72,214449,--,--,--,022/025,--,--,88,01,O,10,10
73,214449,--,--,--,015/025,--,--,60,01,A,08,08
74,214449,--,--,--,020/025,--,--,80,01,O,10,10
75,214449,--,--,--,018/025,--,--,72,01,A+,09,09
76,214449,--,--,--,022/025,--,--,88,01,O,10,10
77,214449,--,--,--,022/025,--,--,88,01,O,10,10
78,214449,--,--,--,021/025,--,--,84,01,O,10,10
79,214449,--,--,--,020/025,--,--,80,01,O,10,10
80,214449,--,--,--,022/025,--,--,88,01,O,10,10
81,214449,--,--,--,021/025,--,--,84,01,O,10,10
82,214449,--,--,--,018/025,--,--,72,01,A+,09,09
83,214449,--,--,--,020/025,--,--,80,01,O,10,10
84,214449,--,--,--,019/025,--,--,76,01,A+,09,09
85,214449,--,--,--,020/025,--,--,80,01,O,10,10
86,214449,--,--,--,020/025,--,--,80,01,O,10,10
87,214449,--,--,--,020/025,--,--,80,01,O,10,10
88,214449,--,--,--,018/025,--,--,72,01,A+,09,09
89,214449,--,--,--,020/025,--,--,80,01,O,10,10
90,214449,--,--,--,019/025,--,--,76,01,A+,09,09
91,214449,--,--,--,020/025,--,--,80,01,O,10,10
92,214449,--,--,--,020/025,--,--,80,01,O,10,10
93,214449,--,--,--,022/025,--,--,88,01,O,10,10
94,214449,--,--,--,015/025,--,--,60,01,A,08,08
95,214449,--,--,--,018/025,--,--,72,01,A+,09,09
96,214449,--,--,--,024/025,--,--,96,01,O,10,10
97,214449,--,--,--,021/025,--,--,84,01,O,10,10
98,214449,--,--,--,021/025,--,--,84,01,O,10,10
99,214449,--,--,--,022/025,--,--,88,01,O,10,10
100,214449,--,--,--,022/025,--,--,88,01,O,10,10
101,214449,--,--,--,020/025,--,--,80,01,O,10,10
102,214449,--,--,--,020/025,--,--,80,01,O,10,10
103,214449,--,--,--,020/025,--,--,80,01,O,10,10
104,214449,--,--,--,018/025,--,--,72,01,A+,09,09
105,214449,--,--,--,020/025,--,--,80,01,O,10,10
106,214449,--,--,--,020/025,--,--,80,01,O,10,10
107,214449,--,--,--,020/025,--,--,80,01,O,10,10
108,214449,--,--,--,015/025,--,--,60,01,A,08,08
109,214449,--,--,--,017/025,--,--,68,01,A,08,08
110,214449,--,--,--,022/025,--,--,88,01,O,10,10
111,214449,--,--,--,019/025,--,--,76,01,A+,09,09
112,214449,--,--,--,020/025,--,--,80,01,O,10,10
113,214449,--,--,--,018/025,--,--,72,01,A+,09,09
114,214449,--,--,--,015/025,--,--,60,01,A,08,08
115,214449,--,--,--,018/025,--,--,72,01,A+,09,09
116,214449,--,--,--,018/025,--,--,72,01,A+,09,09
117,214449,--,--,--,022/025,--,--,88,01,O,10,10
118,214449,--,--,--,015/025,--,--,60,01,A,08,08
119,214449,--,--,--,018/025,--,--,72,01,A+,09,09
120,214449,--,--,--,017/025,--,--,68,01,A,08,08
121,214449,--,--,--,016/025,--,--,64,01,A,08,08
122,214449,--,--,--,020/025,--,--,80,01,O,10,10
123,214449,--,--,--,023/025,--,--,92,01,O,10,10
124,214449,--,--,--,021/025,--,--,84,01,O,10,10
125,214449,--,--,--,019/025,--,--,76,01,A+,09,09
126,214449,--,--,--,015/025,--,--,60,01,A,08,08
127,214449,--,--,--,021/025,--,--,84,01,O,10,10
128,214449,--,--,--,021/025,--,--,84,01,O,10,10
129,214449,--,--,--,020/025,--,--,80,01,O,10,10
130,214449,--,--,--,018/025,--,--,72,01,A+,09,09
131,214449,--,--,--,022/025,--,--,88,01,O,10,10
132,214449,--,--,--,021/025,--,--,84,01,O,10,10
133,214449,--,--,--,020/025,--,--,80,01,O,10,10
134,214449,--,--,--,020/025,--,--,80,01,O,10,10
135,214449,--,--,--,019/025,--,--,76,01,A+,09,09
136,214449,--,--,--,023/025,--,--,92,01,O,10,10
137,214449,--,--,--,022/025,--,--,88,01,O,10,10
138,214449,--,--,--,020/025,--,--,80,01,O,10,10
139,214449,--,--,--,017/025,--,--,68,01,A,08,08
140,214449,--,--,--,020/025,--,--,80,01,O,10,10
141,214449,--,--,--,022/025,--,--,88,01,O,10,10
142,214449,--,--,--,021/025,--,--,84,01,O,10,10
143,214449,--,--,--,020/025,--,--,80,01,O,10,10
144,214449,--,--,--,020/025,--,--,80,01,O,10,10
145,214449,--,--,--,017/025,--,--,68,01,A,08,08
146,214449,--,--,--,021/025,--,--,84,01,O,10,10
147,214449,--,--,--,019/025,--,--,76,01,A+,09,09
148,214449,--,--,--,022/025,--,--,88,01,O,10,10
149,214449,--,--,--,023/025,--,--,92,01,O,10,10
150,214449,--,--,--,020/025,--,--,80,01,O,10,10
151,214449,--,--,--,019/025,--,--,76,01,A+,09,09
152,214449,--,--,--,020/025,--,--,80,01,O,10,10
153,214449,--,--,--,017/025,--,--,68,01,A,08,08
154,214449,--,--,--,020/025,--,--,80,01,O,10,10
155,214449,--,--,--,021/025,--,--,84,01,O,10,10
156,214449,--,--,--,023/025,--,--,92,01,O,10,10
157,214449,--,--,--,018/025,--,--,72,01,A+,09,09
158,214449,--,--,--,018/025,--,--,72,01,A+,09,09
159,214449,--,--,--,021/025,--,--,84,01,O,10,10
160,214449,--,--,--,018/025,--,--,72,01,A+,09,09
161,214449,--,--,--,019/025,--,--,76,01,A+,09,09
162,214449,--,--,--,023/025,--,--,92,01,O,10,10
163,214449,--,--,--,024/025,--,--,96,01,O,10,10
164,214449,--,--,--,023/025,--,--,92,01,O,10,10
165,214449,--,--,--,022/025,--,--,88,01,O,10,10
166,214449,--,--,--,020/025,--,--,80,01,O,10,10
167,214449,--,--,--,022/025,--,--,88,01,O,10,10
168,214449,--,--,--,017/025,--,--,68,01,A,08,08
169,214449,--,--,--,020/025,--,--,80,01,O,10,10
170,214449,--,--,--,020/025,--,--,80,01,O,10,10
171,214449,--,--,--,020/025,--,--,80,01,O,10,10
172,214449,--,--,--,021/025,--,--,84,01,O,10,10
173,214449,--,--,--,020/025,--,--,80,01,O,10,10
174,214449,--,--,--,023/025,--,--,92,01,O,10,10
175,214449,--,--,--,019/025,--,--,76,01,A+,09,09
176,214449,--,--,--,018/025,--,--,72,01,A+,09,09
177,214449,--,--,--,018/025,--,--,72,01,A+,09,09
178,214449,--,--,--,021/025,--,--,84,01,O,10,10
179,214449,--,--,--,021/025,--,--,84,01,O,10,10
180,214449,--,--,--,020/025,--,--,80,01,O,10,10
181,214449,--,--,--,019/025,--,--,76,01,A+,09,09
182,214449,--,--,--,020/025,--,--,80,01,O,10,10
183,214449,--,--,--,022/025,--,--,88,01,O,10,10
184,214449,--,--,--,021/025,--,--,84,01,O,10,10
185,214449,--,--,--,020/025,--,--,80,01,O,10,10
186,214449,--,--,--,018/025,--,--,72,01,A+,09,09
187,214449,--,--,--,020/025,--,--,80,01,O,10,10
188,214449,--,--,--,019/025,--,--,76,01,A+,09,09
189,214449,--,--,--,019/025,--,--,76,01,A+,09,09
190,214449,--,--,--,016/025,--,--,64,01,A,08,08
191,214449,--,--,--,020/025,--,--,80,01,O,10,10
192,214449,--,--,--,018/025,--,--,72,01,A+,09,09
193,214449,--,--,--,022/025,--,--,88,01,O,10,10
