,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
130,214448,--,--,--,017/025,022/050,--,52,01,B,06,06
131,214448,--,--,--,022/025,045/050,--,89,01,O,10,10
132,214448,--,--,--,022/025,034/050,--,74,01,A+,09,09
133,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
134,214448,--,--,--,020/025,AB/050,--,FF,01,F,00,00
135,214448,--,--,--,018/025,021/050,--,52,01,B,06,06
136,214448,--,--,--,024/025,041/050,--,86,01,O,10,10
137,214448,--,--,--,023/025,040/050,--,84,01,O,10,10
138,214448,--,--,--,019/025,031/050,--,66,01,A,08,08
139,214448,--,--,--,017/025,025/050,--,56,01,B+,07,07
140,214448,--,--,--,021/025,022/050,--,57,01,B+,07,07
141,214448,--,--,--,024/025,046/050,--,93,01,O,10,10
142,214448,--,--,--,023/025,039/050,--,82,01,O,10,10
143,214448,--,--,--,020/025,030/050,--,66,01,A,08,08
144,214448,--,--,--,021/025,023/050,--,58,01,B+,07,07
145,214448,--,--,--,017/025,025/050,--,56,01,B+,07,07
146,214448,--,--,--,021/025,038/050,--,78,01,A+,09,09
147,214448,--,--,--,022/025,040/050,--,82,01,O,10,10
148,214448,--,--,--,023/025,030/050,--,70,01,A+,09,09
149,214448,--,--,--,020/025,040/050,--,80,01,O,10,10
150,214448,--,--,--,021/025,021/050,--,56,01,B+,07,07
151,214448,--,--,--,020/025,028/050,--,64,01,A,08,08
152,214448,--,--,--,020/025,032/050,--,69,01,A,08,08
153,214448,--,--,--,018/025,035/050,--,70,01,A+,09,09
154,214448,--,--,--,022/025,021/050,--,57,01,B+,07,07
155,214448,--,--,--,018/025,031/050,--,65,01,A,08,08
156,214448,--,--,--,024/025,046/050,--,93,01,O,10,10
157,214448,--,--,--,018/025,022/050,--,53,01,B,06,06
158,214448,--,--,--,021/025,037/050,--,77,01,A+,09,09
159,214448,--,--,--,022/025,027/050,--,65,01,A,08,08
160,214448,--,--,--,017/025,032/050,--,65,01,A,08,08
161,214448,--,--,--,018/025,035/050,--,70,01,A+,09,09
162,214448,--,--,--,021/025,043/050,--,85,01,O,10,10
163,214448,--,--,--,024/025,036/050,--,80,01,O,10,10
164,214448,--,--,--,024/025,040/050,--,85,01,O,10,10
165,214448,--,--,--,020/025,030/050,--,66,01,A,08,08
166,214448,--,--,--,021/025,022/050,--,57,01,B+,07,07
167,214448,--,--,--,023/025,043/050,--,88,01,O,10,10
168,214448,--,--,--,018/025,028/050,--,61,01,A,08,08
169,214448,--,--,--,023/025,038/050,--,81,01,O,10,10
170,214448,--,--,--,021/025,037/050,--,77,01,A+,09,09
171,214448,--,--,--,021/025,040/050,--,81,01,O,10,10
172,214448,--,--,--,023/025,046/050,--,92,01,O,10,10
173,214448,--,--,--,019/025,040/050,--,78,01,A+,09,09
174,214448,--,--,--,024/025,047/050,--,94,01,O,10,10
175,214448,--,--,--,022/025,038/050,--,80,01,O,10,10
176,214448,--,--,--,019/025,035/050,--,72,01,A+,09,09
177,214448,--,--,--,018/025,021/050,--,52,01,B,06,06
178,214448,--,--,--,023/025,043/050,--,88,01,O,10,10
179,214448,--,--,--,023/025,042/050,--,86,01,O,10,10
180,214448,--,--,--,021/025,033/050,--,72,01,A+,09,09
181,214448,--,--,--,020/025,023/050,--,57,01,B+,07,07
182,214448,--,--,--,023/025,046/050,--,92,01,O,10,10
183,214448,--,--,--,024/025,038/050,--,82,01,O,10,10
184,214448,--,--,--,020/025,020/050,--,53,01,B,06,06
185,214448,--,--,--,021/025,032/050,--,70,01,A+,09,09
186,214448,--,--,--,021/025,027/050,--,64,01,A,08,08
187,214448,--,--,--,022/025,032/050,--,72,01,A+,09,09
188,214448,--,--,--,018/025,029/050,--,62,01,A,08,08
189,214448,--,--,--,021/025,027/050,--,64,01,A,08,08
190,214448,--,--,--,018/025,028/050,--,61,01,A,08,08
191,214448,--,--,--,024/025,038/050,--,82,01,O,10,10
192,214448,--,--,--,019/025,025/050,--,58,01,B+,07,07
193,214448,--,--,--,020/025,031/050,--,68,01,A,08,08
