,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
74,214447,--,--,--,022/025,040/050,--,82,02,O,10,20
75,214447,--,--,--,021/025,024/050,--,60,02,A,08,16
76,214447,--,--,--,022/025,034/050,--,74,02,A+,09,18
77,214447,--,--,--,022/025,032/050,--,72,02,A+,09,18
78,214447,--,--,--,022/025,025/050,--,62,02,A,08,16
79,214447,--,--,--,023/025,032/050,--,73,02,A+,09,18
80,214447,--,--,--,023/025,043/050,--,88,02,O,10,20
81,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
82,214447,--,--,--,020/025,030/050,--,66,02,A,08,16
83,214447,--,--,--,020/025,024/050,--,58,02,B+,07,14
84,214447,--,--,--,020/025,038/050,--,77,02,A+,09,18
85,214447,--,--,--,018/025,032/050,--,66,02,A,08,16
86,214447,--,--,--,021/025,022/050,--,57,02,B+,07,14
87,214447,--,--,--,020/025,035/050,--,73,02,A+,09,18
88,214447,--,--,--,022/025,024/050,--,61,02,A,08,16
89,214447,--,--,--,021/025,042/050,--,84,02,O,10,20
90,214447,--,--,--,020/025,035/050,--,73,02,A+,09,18
91,214447,--,--,--,021/025,022/050,--,57,02,B+,07,14
92,214447,--,--,--,018/025,043/050,--,81,02,O,10,20
93,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
94,214447,--,--,--,016/025,AB/050,--,FF,02,F,00,00
95,214447,--,--,--,023/025,037/050,--,80,02,O,10,20
96,214447,--,--,--,024/025,036/050,--,80,02,O,10,20
97,214447,--,--,--,023/025,046/050,--,92,02,O,10,20
98,214447,--,--,--,022/025,022/050,--,58,02,B+,07,14
99,214447,--,--,--,023/025,038/050,--,81,02,O,10,20
100,214447,--,--,--,022/025,040/050,--,82,02,O,10,20
101,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
102,214447,--,--,--,022/025,037/050,--,78,02,A+,09,18
103,214447,--,--,--,023/025,036/050,--,78,02,A+,09,18
104,214447,--,--,--,023/025,025/050,--,64,02,A,08,16
105,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
106,214447,--,--,--,015/025,025/050,--,53,02,B,06,12
107,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
108,214447,--,--,--,014/025,033/050,--,62,02,A,08,16
109,214447,--,--,--,019/025,036/050,--,73,02,A+,09,18
110,214447,--,--,--,024/025,040/050,--,85,02,O,10,20
111,214447,--,--,--,019/025,035/050,--,72,02,A+,09,18
112,214447,--,--,--,020/025,027/050,--,62,02,A,08,16
113,214447,--,--,--,019/025,027/050,--,61,02,A,08,16
114,214447,--,--,--,017/025,AB/050,--,FF,02,F,00,00
115,214447,--,--,--,019/025,020/050,--,52,02,B,06,12
116,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
117,214447,--,--,--,024/025,041/050,--,86,02,O,10,20
118,214447,--,--,--,015/025,028/050,--,57,02,B+,07,14
119,214447,--,--,--,017/025,021/050,--,50,02,B,06,12
120,214447,--,--,--,016/025,028/050,--,58,02,B+,07,14
121,214447,--,--,--,019/025,027/050,--,61,02,A,08,16
122,214447,--,--,--,021/025,043/050,--,85,02,O,10,20
123,214447,--,--,--,024/025,046/050,--,93,02,O,10,20
124,214447,--,--,--,023/025,033/050,--,74,02,A+,09,18
125,214447,--,--,--,022/025,025/050,--,62,02,A,08,16
126,214447,--,--,--,017/025,030/050,--,62,02,A,08,16
127,214447,--,--,--,022/025,037/050,--,78,02,A+,09,18
128,214447,--,--,--,024/025,038/050,--,82,02,O,10,20
129,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
130,214447,--,--,--,017/025,20$/050,--,49,02,C,05,10
131,214447,--,--,--,022/025,028/050,--,66,02,A,08,16
132,214447,--,--,--,023/025,034/050,--,76,02,A+,09,18
133,214447,--,--,--,020/025,030/050,--,66,02,A,08,16
134,214447,--,--,--,019/025,AB/050,--,FF,02,F,00,00
135,214447,--,--,--,018/025,035/050,--,70,02,A+,09,18
136,214447,--,--,--,024/025,038/050,--,82,02,O,10,20
137,214447,--,--,--,023/025,045/050,--,90,02,O,10,20
138,214447,--,--,--,019/025,036/050,--,73,02,A+,09,18
139,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
140,214447,--,--,--,021/025,030/050,--,68,02,A,08,16
141,214447,--,--,--,024/025,038/050,--,82,02,O,10,20
142,214447,--,--,--,022/025,040/050,--,82,02,O,10,20
143,214447,--,--,--,020/025,037/050,--,76,02,A+,09,18
144,214447,--,--,--,021/025,023/050,--,58,02,B+,07,14
145,214447,--,--,--,019/025,025/050,--,58,02,B+,07,14
146,214447,--,--,--,022/025,041/050,--,84,02,O,10,20
147,214447,--,--,--,022/025,024/050,--,61,02,A,08,16
148,214447,--,--,--,023/025,030/050,--,70,02,A+,09,18
149,214447,--,--,--,020/025,040/050,--,80,02,O,10,20
150,214447,--,--,--,021/025,032/050,--,70,02,A+,09,18
151,214447,--,--,--,021/025,035/050,--,74,02,A+,09,18
152,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
153,214447,--,--,--,019/025,035/050,--,72,02,A+,09,18
154,214447,--,--,--,022/025,028/050,--,66,02,A,08,16
155,214447,--,--,--,018/025,027/050,--,60,02,A,08,16
156,214447,--,--,--,023/025,038/050,--,81,02,O,10,20
157,214447,--,--,--,019/025,023/050,--,56,02,B+,07,14
158,214447,--,--,--,021/025,030/050,--,68,02,A,08,16
159,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
160,214447,--,--,--,017/025,032/050,--,65,02,A,08,16
161,214447,--,--,--,018/025,035/050,--,70,02,A+,09,18
162,214447,--,--,--,022/025,032/050,--,72,02,A+,09,18
163,214447,--,--,--,022/025,035/050,--,76,02,A+,09,18
164,214447,--,--,--,023/025,039/050,--,82,02,O,10,20
165,214447,--,--,--,021/025,028/050,--,65,02,A,08,16
166,214447,--,--,--,021/025,038/050,--,78,02,A+,09,18
167,214447,--,--,--,023/025,042/050,--,86,02,O,10,20
168,214447,--,--,--,018/025,030/050,--,64,02,A,08,16
169,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
170,214447,--,--,--,022/025,034/050,--,74,02,A+,09,18
171,214447,--,--,--,021/025,030/050,--,68,02,A,08,16
172,214447,--,--,--,023/025,033/050,--,74,02,A+,09,18
173,214447,--,--,--,020/025,035/050,--,73,02,A+,09,18
174,214447,--,--,--,024/025,045/050,--,92,02,O,10,20
175,214447,--,--,--,022/025,028/050,--,66,02,A,08,16
176,214447,--,--,--,020/025,021/050,--,54,02,B,06,12
177,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
178,214447,--,--,--,023/025,039/050,--,82,02,O,10,20
179,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
180,214447,--,--,--,022/025,038/050,--,80,02,O,10,20
181,214447,--,--,--,020/025,026/050,--,61,02,A,08,16
182,214447,--,--,--,023/025,046/050,--,92,02,O,10,20
183,214447,--,--,--,023/025,036/050,--,78,02,A+,09,18
184,214447,--,--,--,020/025,026/050,--,61,02,A,08,16
185,214447,--,--,--,022/025,030/050,--,69,02,A,08,16
186,214447,--,--,--,020/025,031/050,--,68,02,A,08,16
187,214447,--,--,--,022/025,026/050,--,64,02,A,08,16
188,214447,--,--,--,018/025,026/050,--,58,02,B+,07,14
189,214447,--,--,--,021/025,032/050,--,70,02,A+,09,18
190,214447,--,--,--,019/025,036/050,--,73,02,A+,09,18
191,214447,--,--,--,023/025,038/050,--,81,02,O,10,20
192,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
193,214447,--,--,--,020/025,027/050,--,62,02,A,08,16
