,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
68,214444,017/050,029/050,046/100,--,--,--,46,04,C,05,20
69,214444,027/050,026/050,053/100,--,--,--,53,04,B,06,24
70,214444,035/050,032/050,067/100,--,--,--,67,04,A,08,32
71,214444,023/050,022/050,045/100,--,--,--,45,04,C,05,20
72,214444,021/050,043/050,064/100,--,--,--,64,04,A,08,32
73,214444,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
74,214444,023/050,031/050,054/100,--,--,--,54,04,B,06,24
75,214444,017/050,039/050,056/100,--,--,--,56,04,B+,07,28
76,214444,024/050,035/050,059/100,--,--,--,59,04,B+,07,28
77,214444,016/050,035/050,051/100,--,--,--,51,04,B,06,24
78,214444,018/050,029/050,047/100,--,--,--,47,04,C,05,20
79,214444,030/050,047/050,077/100,--,--,--,77,04,A+,09,36
80,214444,036/050,027/050,063/100,--,--,--,63,04,A,08,32
81,214444,025/050,030/050,055/100,--,--,--,55,04,B+,07,28
82,214444,017/050,031/050,048/100,--,--,--,48,04,C,05,20
83,214444,027/050,025/050,052/100,--,--,--,52,04,B,06,24
84,214444,021/050,025/050,046/100,--,--,--,46,04,C,05,20
85,214444,022/050,025/050,047/100,--,--,--,47,04,C,05,20
86,214444,028/050,026/050,054/100,--,--,--,54,04,B,06,24
87,214444,027/050,031/050,058/100,--,--,--,58,04,B+,07,28
88,214444,027/050,022/050,049/100,--,--,--,49,04,C,05,20
89,214444,026/050,030/050,056/100,--,--,--,56,04,B+,07,28
90,214444,021/050,022/050,043/100,--,--,--,43,04,P,04,16
91,214444,018/050,044/050,062/100,--,--,--,62,04,A,08,32
92,214444,036/050,020/050,056/100,--,--,--,56,04,B+,07,28
93,214444,018/050,027/050,045/100,--,--,--,45,04,C,05,20
94,214444,016/050,AB/050,016/100,--,--,--,FF,04,F,00,00
95,214444,026/050,024/050,050/100,--,--,--,50,04,B,06,24
96,214444,031/050,033/050,064/100,--,--,--,64,04,A,08,32
97,214444,038/050,025/050,063/100,--,--,--,63,04,A,08,32
98,214444,017/050,026/050,043/100,--,--,--,43,04,P,04,16
99,214444,030/050,020/050,050/100,--,--,--,50,04,B,06,24
100,214444,016/050,026/050,042/100,--,--,--,42,04,P,04,16
101,214444,027/050,038/050,065/100,--,--,--,65,04,A,08,32
102,214444,029/050,021/050,050/100,--,--,--,50,04,B,06,24
103,214444,028/050,023/050,051/100,--,--,--,51,04,B,06,24
104,214444,018/050,028/050,046/100,--,--,--,46,04,C,05,20
105,214444,032/050,027/050,059/100,--,--,--,59,04,B+,07,28
106,214444,027/050,027/050,054/100,--,--,--,54,04,B,06,24
107,214444,028/050,025/050,053/100,--,--,--,53,04,B,06,24
108,214444,024/050,020/050,044/100,--,--,--,44,04,P,04,16
109,214444,025/050,031/050,056/100,--,--,--,56,04,B+,07,28
110,214444,034/050,034/050,068/100,--,--,--,68,04,A,08,32
111,214444,023/050,026/050,049/100,--,--,--,49,04,C,05,20
112,214444,029/050,034/050,063/100,--,--,--,63,04,A,08,32
113,214444,023/050,030/050,053/100,--,--,--,53,04,B,06,24
114,214444,016/050,AB/050,016/100,--,--,--,FF,04,F,00,00
115,214444,028/050,025/050,053/100,--,--,--,53,04,B,06,24
116,214444,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
117,214444,038/050,042/050,080/100,--,--,--,80,04,O,10,40
118,214444,022/050,AB/050,022/100,--,--,--,FF,04,F,00,00
119,214444,027/050,025/050,052/100,--,--,--,52,04,B,06,24
120,214444,025/050,020/050,045/100,--,--,--,45,04,C,05,20
121,214444,018/050,026/050,044/100,--,--,--,44,04,P,04,16
122,214444,026/050,025/050,051/100,--,--,--,51,04,B,06,24
123,214444,028/050,044/050,072/100,--,--,--,72,04,A+,09,36
124,214444,022/050,025/050,047/100,--,--,--,47,04,C,05,20
125,214444,021/050,025/050,046/100,--,--,--,46,04,C,05,20
126,214444,026/050,012/050,038/100,--,--,--,FF,04,F,00,00
127,214444,018/050,024/050,042/100,--,--,--,42,04,P,04,16
128,214444,021/050,040/050,061/100,--,--,--,61,04,A,08,32
129,214444,031/050,023/050,054/100,--,--,--,54,04,B,06,24
130,214444,026/050,027/050,053/100,--,--,--,53,04,B,06,24
131,214444,029/050,027/050,056/100,--,--,--,56,04,B+,07,28
132,214444,035/050,028/050,063/100,--,--,--,63,04,A,08,32
133,214444,023/050,020/050,043/100,--,--,--,43,04,P,04,16
134,214444,023/050,022/050,045/100,--,--,--,45,04,C,05,20
135,214444,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
136,214444,024/050,026/050,050/100,--,--,--,50,04,B,06,24
137,214444,031/050,033/050,064/100,--,--,--,64,04,A,08,32
138,214444,022/050,024/050,046/100,--,--,--,46,04,C,05,20
139,214444,024/050,026/050,050/100,--,--,--,50,04,B,06,24
140,214444,022/050,030/050,052/100,--,--,--,52,04,B,06,24
141,214444,033/050,043/050,076/100,--,--,--,76,04,A+,09,36
142,214444,034/050,040/050,074/100,--,--,--,74,04,A+,09,36
143,214444,031/050,037/050,068/100,--,--,--,68,04,A,08,32
144,214444,016/050,027/050,043/100,--,--,--,43,04,P,04,16
145,214444,027/050,020/050,047/100,--,--,--,47,04,C,05,20
146,214444,028/050,032/050,060/100,--,--,--,60,04,A,08,32
147,214444,019/050,022/050,041/100,--,--,--,41,04,P,04,16
148,214444,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
149,214444,025/050,036/050,061/100,--,--,--,61,04,A,08,32
150,214444,021/050,022/050,043/100,--,--,--,43,04,P,04,16
151,214444,024/050,029/050,053/100,--,--,--,53,04,B,06,24
152,214444,017/050,031/050,048/100,--,--,--,48,04,C,05,20
153,214444,022/050,038/050,060/100,--,--,--,60,04,A,08,32
154,214444,021/050,039/050,060/100,--,--,--,60,04,A,08,32
155,214444,014/050,013/050,027/100,--,--,--,FF,04,F,00,00
156,214444,027/050,042/050,069/100,--,--,--,69,04,A,08,32
157,214444,030/050,032/050,062/100,--,--,--,62,04,A,08,32
158,214444,022/050,041/050,063/100,--,--,--,63,04,A,08,32
159,214444,033/050,042/050,075/100,--,--,--,75,04,A+,09,36
160,214444,026/050,020/050,046/100,--,--,--,46,04,C,05,20
161,214444,026/050,027/050,053/100,--,--,--,53,04,B,06,24
162,214444,024/050,024/050,048/100,--,--,--,48,04,C,05,20
163,214444,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
164,214444,025/050,042/050,067/100,--,--,--,67,04,A,08,32
165,214444,022/050,022/050,044/100,--,--,--,44,04,P,04,16
166,214444,024/050,021/050,045/100,--,--,--,45,04,C,05,20
167,214444,039/050,026/050,065/100,--,--,--,65,04,A,08,32
168,214444,022/050,031/050,053/100,--,--,--,53,04,B,06,24
169,214444,023/050,038/050,061/100,--,--,--,61,04,A,08,32
170,214444,024/050,022/050,046/100,--,--,--,46,04,C,05,20
171,214444,025/050,020/050,045/100,--,--,--,45,04,C,05,20
172,214444,019/050,032/050,051/100,--,--,--,51,04,B,06,24
173,214444,036/050,029/050,065/100,--,--,--,65,04,A,08,32
174,214444,027/050,036/050,063/100,--,--,--,63,04,A,08,32
175,214444,028/050,037/050,065/100,--,--,--,65,04,A,08,32
176,214444,022/050,030/050,052/100,--,--,--,52,04,B,06,24
177,214444,021/050,020/050,041/100,--,--,--,41,04,P,04,16
178,214444,036/050,037/050,073/100,--,--,--,73,04,A+,09,36
179,214444,029/050,032/050,061/100,--,--,--,61,04,A,08,32
180,214444,020/050,033/050,053/100,--,--,--,53,04,B,06,24
181,214444,019/050,025/050,044/100,--,--,--,44,04,P,04,16
182,214444,042/050,028/050,070/100,--,--,--,70,04,A+,09,36
183,214444,024/050,028/050,052/100,--,--,--,52,04,B,06,24
184,214444,029/050,028/050,057/100,--,--,--,57,04,B+,07,28
185,214444,032/050,020/050,052/100,--,--,--,52,04,B,06,24
186,214444,034/050,024/050,058/100,--,--,--,58,04,B+,07,28
187,214444,019/050,024/050,043/100,--,--,--,43,04,P,04,16
188,214444,023/050,025/050,048/100,--,--,--,48,04,C,05,20
189,214444,028/050,022/050,050/100,--,--,--,50,04,B,06,24
190,214444,015/050,025/050,040/100,--,--,--,40,04,P,04,16
191,214444,035/050,029/050,064/100,--,--,--,64,04,A,08,32
192,214444,015/050,041/050,056/100,--,--,--,56,04,B+,07,28
193,214444,025/050,020/050,045/100,--,--,--,45,04,C,05,20
