,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
113,214441,020/050,020/050,040/100,--,--,--,40,04,P,04,16
114,214441,023/050,022/050,045/100,--,--,--,45,04,C,05,20
115,214441,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
116,214441,025/050,026/050,051/100,--,--,--,51,04,B,06,24
117,214441,041/050,028/050,069/100,--,--,--,69,04,A,08,32
118,214441,027/050,022/050,049/100,--,--,--,49,04,C,05,20
119,214441,020/050,028/050,048/100,--,--,--,48,04,C,05,20
120,214441,022/050,027/050,049/100,--,--,--,49,04,C,05,20
121,214441,020/050,026/050,046/100,--,--,--,46,04,C,05,20
122,214441,025/050,020/050,045/100,--,--,--,45,04,C,05,20
123,214441,032/050,028/050,060/100,--,--,--,60,04,A,08,32
124,214441,026/050,022/050,048/100,--,--,--,48,04,C,05,20
125,214441,022/050,020/050,042/100,--,--,--,42,04,P,04,16
126,214441,033/050,011/050,044/100,--,--,--,FF,04,F,00,00
127,214441,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
128,214441,030/050,027/050,057/100,--,--,--,57,04,B+,07,28
129,214441,042/050,030/050,072/100,--,--,--,72,04,A+,09,36
130,214441,036/050,024/050,060/100,--,--,--,60,04,A,08,32
131,214441,040/050,038/050,078/100,--,--,--,78,04,A+,09,36
132,214441,033/050,025/050,058/100,--,--,--,58,04,B+,07,28
133,214441,026/050,013/050,039/100,--,--,--,FF,04,F,00,00
134,214441,015/050,008/050,023/100,--,--,--,FF,04,F,00,00
135,214441,024/050,014/050,038/100,--,--,--,FF,04,F,00,00
136,214441,023/050,027/050,050/100,--,--,--,50,04,B,06,24
137,214441,036/050,037/050,073/100,--,--,--,73,04,A+,09,36
138,214441,035/050,022/050,057/100,--,--,--,57,04,B+,07,28
139,214441,022/050,022/050,044/100,--,--,--,44,04,P,04,16
140,214441,018/050,026/050,044/100,--,--,--,44,04,P,04,16
141,214441,037/050,038/050,075/100,--,--,--,75,04,A+,09,36
142,214441,028/050,038/050,066/100,--,--,--,66,04,A,08,32
143,214441,034/050,036/050,070/100,--,--,--,70,04,A+,09,36
144,214441,034/050,038/050,072/100,--,--,--,72,04,A+,09,36
145,214441,034/050,025/050,059/100,--,--,--,59,04,B+,07,28
146,214441,040/050,038/050,078/100,--,--,--,78,04,A+,09,36
147,214441,017/050,003/050,020/100,--,--,--,FF,04,F,00,00
148,214441,023/050,023/050,046/100,--,--,--,46,04,C,05,20
149,214441,038/050,037/050,075/100,--,--,--,75,04,A+,09,36
150,214441,023/050,021/050,044/100,--,--,--,44,04,P,04,16
151,214441,024/050,027/050,051/100,--,--,--,51,04,B,06,24
152,214441,023/050,034/050,057/100,--,--,--,57,04,B+,07,28
153,214441,032/050,030/050,062/100,--,--,--,62,04,A,08,32
154,214441,025/050,036/050,061/100,--,--,--,61,04,A,08,32
155,214441,021/050,009/050,030/100,--,--,--,FF,04,F,00,00
156,214441,028/050,024/050,052/100,--,--,--,52,04,B,06,24
157,214441,033/050,028/050,061/100,--,--,--,61,04,A,08,32
158,214441,036/050,031/050,067/100,--,--,--,67,04,A,08,32
159,214441,041/050,034/050,075/100,--,--,--,75,04,A+,09,36
160,214441,034/050,032/050,066/100,--,--,--,66,04,A,08,32
161,214441,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
162,214441,033/050,020/050,053/100,--,--,--,53,04,B,06,24
163,214441,035/050,035/050,070/100,--,--,--,70,04,A+,09,36
164,214441,028/050,025/050,053/100,--,--,--,53,04,B,06,24
165,214441,026/050,20$/050,046/100,--,--,--,46,04,C,05,20
166,214441,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
167,214441,039/050,035/050,074/100,--,--,--,74,04,A+,09,36
168,214441,026/050,030/050,056/100,--,--,--,56,04,B+,07,28
169,214441,031/050,040/050,071/100,--,--,--,71,04,A+,09,36
170,214441,025/050,024/050,049/100,--,--,--,49,04,C,05,20
171,214441,030/050,20$/050,050/100,--,--,--,50,04,B,06,24
172,214441,032/050,028/050,060/100,--,--,--,60,04,A,08,32
173,214441,031/050,035/050,066/100,--,--,--,66,04,A,08,32
174,214441,036/050,047/050,083/100,--,--,--,83,04,O,10,40
175,214441,022/050,022/050,044/100,--,--,--,44,04,P,04,16
176,214441,033/050,024/050,057/100,--,--,--,57,04,B+,07,28
177,214441,027/050,020/050,047/100,--,--,--,47,04,C,05,20
178,214441,031/050,035/050,066/100,--,--,--,66,04,A,08,32
179,214441,027/050,021/050,048/100,--,--,--,48,04,C,05,20
180,214441,026/050,023/050,049/100,--,--,--,49,04,C,05,20
181,214441,021/050,021/050,042/100,--,--,--,42,04,P,04,16
182,214441,039/050,023/050,062/100,--,--,--,62,04,A,08,32
183,214441,021/050,022/050,043/100,--,--,--,43,04,P,04,16
184,214441,017/050,005/050,022/100,--,--,--,FF,04,F,00,00
185,214441,023/050,020/050,043/100,--,--,--,43,04,P,04,16
186,214441,037/050,025/050,062/100,--,--,--,62,04,A,08,32
187,214441,022/050,027/050,049/100,--,--,--,49,04,C,05,20
188,214441,022/050,021/050,043/100,--,--,--,43,04,P,04,16
189,214441,035/050,023/050,058/100,--,--,--,58,04,B+,07,28
190,214441,035/050,013/050,048/100,--,--,--,FF,04,F,00,00
191,214441,029/050,021/050,050/100,--,--,--,50,04,B,06,24
192,214441,020/050,033/050,053/100,--,--,--,53,04,B,06,24
193,214441,035/050,025/050,060/100,--,--,--,60,04,A,08,32
