,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
49,214450,029/050,025/050,054/100,--,--,--,54,03,B,06,18
50,214450,020/050,022/050,042/100,--,--,--,42,03,P,04,12
51,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
52,214450,033/050,020/050,053/100,--,--,--,53,03,B,06,18
53,214450,028/050,030/050,058/100,--,--,--,58,03,B+,07,21
54,214450,031/050,AB/050,031/100,--,--,--,FF,03,F,00,00
55,214450,041/050,032/050,073/100,--,--,--,73,03,A+,09,27
56,214450,029/050,021/050,050/100,--,--,--,50,03,B,06,18
57,214450,035/050,034/050,069/100,--,--,--,69,03,A,08,24
58,214450,034/050,016/050,050/100,--,--,--,FF,03,F,00,00
59,214450,030/050,027/050,057/100,--,--,--,57,03,B+,07,21
60,214450,023/050,022/050,045/100,--,--,--,45,03,C,05,15
61,214450,034/050,007/050,041/100,--,--,--,FF,03,F,00,00
62,214450,030/050,042/050,072/100,--,--,--,72,03,A+,09,27
63,214450,023/050,020/050,043/100,--,--,--,43,03,P,04,12
64,214450,041/050,029/050,070/100,--,--,--,70,03,A+,09,27
65,214450,036/050,029/050,065/100,--,--,--,65,03,A,08,24
66,214450,017/050,015/050,032/100,--,--,--,FF,03,F,00,00
67,214450,040/050,028/050,068/100,--,--,--,68,03,A,08,24
68,214450,033/050,032/050,065/100,--,--,--,65,03,A,08,24
69,214450,026/050,022/050,048/100,--,--,--,48,03,C,05,15
70,214450,041/050,027/050,068/100,--,--,--,68,03,A,08,24
71,214450,022/050,AB/050,022/100,--,--,--,FF,03,F,00,00
72,214450,032/050,038/050,070/100,--,--,--,70,03,A+,09,27
73,214450,018/050,AB/050,018/100,--,--,--,FF,03,F,00,00
74,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
75,214450,028/050,034/050,062/100,--,--,--,62,03,A,08,24
76,214450,024/050,039/050,063/100,--,--,--,63,03,A,08,24
77,214450,025/050,025/050,050/100,--,--,--,50,03,B,06,18
78,214450,028/050,20$/050,048/100,--,--,--,48,03,C,05,15
79,214450,035/050,038/050,073/100,--,--,--,73,03,A+,09,27
80,214450,036/050,032/050,068/100,--,--,--,68,03,A,08,24
81,214450,030/050,038/050,068/100,--,--,--,68,03,A,08,24
82,214450,023/050,038/050,061/100,--,--,--,61,03,A,08,24
83,214450,018/050,22$/050,040/100,--,--,--,40,03,P,04,12
84,214450,029/050,022/050,051/100,--,--,--,51,03,B,06,18
85,214450,023/050,AB/050,023/100,--,--,--,FF,03,F,00,00
86,214450,028/050,029/050,057/100,--,--,--,57,03,B+,07,21
87,214450,031/050,030/050,061/100,--,--,--,61,03,A,08,24
88,214450,037/050,037/050,074/100,--,--,--,74,03,A+,09,27
89,214450,034/050,035/050,069/100,--,--,--,69,03,A,08,24
90,214450,026/050,031/050,057/100,--,--,--,57,03,B+,07,21
91,214450,022/050,030/050,052/100,--,--,--,52,03,B,06,18
92,214450,027/050,023/050,050/100,--,--,--,50,03,B,06,18
93,214450,016/050,028/050,044/100,--,--,--,44,03,P,04,12
94,214450,020/050,AB/050,020/100,--,--,--,FF,03,F,00,00
95,214450,032/050,028/050,060/100,--,--,--,60,03,A,08,24
96,214450,022/050,026/050,048/100,--,--,--,48,03,C,05,15
97,214450,040/050,033/050,073/100,--,--,--,73,03,A+,09,27
98,214450,022/050,033/050,055/100,--,--,--,55,03,B+,07,21
99,214450,041/050,026/050,067/100,--,--,--,67,03,A,08,24
100,214450,026/050,025/050,051/100,--,--,--,51,03,B,06,18
101,214450,030/050,036/050,066/100,--,--,--,66,03,A,08,24
102,214450,033/050,023/050,056/100,--,--,--,56,03,B+,07,21
103,214450,022/050,028/050,050/100,--,--,--,50,03,B,06,18
104,214450,028/050,031/050,059/100,--,--,--,59,03,B+,07,21
105,214450,027/050,026/050,053/100,--,--,--,53,03,B,06,18
106,214450,023/050,AB/050,023/100,--,--,--,FF,03,F,00,00
107,214450,040/050,20$/050,060/100,--,--,--,60,03,A,08,24
108,214450,025/050,020/050,045/100,--,--,--,45,03,C,05,15
109,214450,035/050,031/050,066/100,--,--,--,66,03,A,08,24
110,214450,039/050,032/050,071/100,--,--,--,71,03,A+,09,27
111,214450,021/050,031/050,052/100,--,--,--,52,03,B,06,18
112,214450,036/050,034/050,070/100,--,--,--,70,03,A+,09,27
113,214450,016/050,024/050,040/100,--,--,--,40,03,P,04,12
114,214450,021/050,020/050,041/100,--,--,--,41,03,P,04,12
115,214450,035/050,030/050,065/100,--,--,--,65,03,A,08,24
116,214450,023/050,002/050,025/100,--,--,--,FF,03,F,00,00
117,214450,039/050,042/050,081/100,--,--,--,81,03,O,10,30
118,214450,023/050,023/050,046/100,--,--,--,46,03,C,05,15
119,214450,034/050,029/050,063/100,--,--,--,63,03,A,08,24
120,214450,030/050,020/050,050/100,--,--,--,50,03,B,06,18
121,214450,025/050,026/050,051/100,--,--,--,51,03,B,06,18
122,214450,027/050,020/050,047/100,--,--,--,47,03,C,05,15
123,214450,040/050,036/050,076/100,--,--,--,76,03,A+,09,27
124,214450,025/050,025/050,050/100,--,--,--,50,03,B,06,18
125,214450,026/050,022/050,048/100,--,--,--,48,03,C,05,15
126,214450,022/050,000/050,022/100,--,--,--,FF,03,F,00,00
127,214450,029/050,023/050,052/100,--,--,--,52,03,B,06,18
128,214450,027/050,030/050,057/100,--,--,--,57,03,B+,07,21
129,214450,034/050,037/050,071/100,--,--,--,71,03,A+,09,27
130,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
131,214450,031/050,043/050,074/100,--,--,--,74,03,A+,09,27
132,214450,035/050,025/050,060/100,--,--,--,60,03,A,08,24
133,214450,026/050,027/050,053/100,--,--,--,53,03,B,06,18
134,214450,023/050,022/050,045/100,--,--,--,45,03,C,05,15
135,214450,024/050,AB/050,024/100,--,--,--,FF,03,F,00,00
136,214450,032/050,032/050,064/100,--,--,--,64,03,A,08,24
137,214450,037/050,030/050,067/100,--,--,--,67,03,A,08,24
138,214450,025/050,028/050,053/100,--,--,--,53,03,B,06,18
139,214450,026/050,AB/050,026/100,--,--,--,FF,03,F,00,00
140,214450,025/050,023/050,048/100,--,--,--,48,03,C,05,15
141,214450,039/050,041/050,080/100,--,--,--,80,03,O,10,30
142,214450,036/050,037/050,073/100,--,--,--,73,03,A+,09,27
143,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
144,214450,036/050,032/050,068/100,--,--,--,68,03,A,08,24
145,214450,019/050,025/050,044/100,--,--,--,44,03,P,04,12
146,214450,034/050,025/050,059/100,--,--,--,59,03,B+,07,21
147,214450,025/050,20$/050,045/100,--,--,--,45,03,C,05,15
148,214450,023/050,031/050,054/100,--,--,--,54,03,B,06,18
149,214450,026/050,029/050,055/100,--,--,--,55,03,B+,07,21
150,214450,023/050,023/050,046/100,--,--,--,46,03,C,05,15
151,214450,024/050,029/050,053/100,--,--,--,53,03,B,06,18
152,214450,030/050,025/050,055/100,--,--,--,55,03,B+,07,21
153,214450,032/050,013/050,045/100,--,--,--,FF,03,F,00,00
154,214450,023/050,027/050,050/100,--,--,--,50,03,B,06,18
155,214450,035/050,021/050,056/100,--,--,--,56,03,B+,07,21
156,214450,028/050,021/050,049/100,--,--,--,49,03,C,05,15
157,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
158,214450,032/050,035/050,067/100,--,--,--,67,03,A,08,24
159,214450,040/050,030/050,070/100,--,--,--,70,03,A+,09,27
160,214450,020/050,029/050,049/100,--,--,--,49,03,C,05,15
161,214450,029/050,020/050,049/100,--,--,--,49,03,C,05,15
162,214450,026/050,027/050,053/100,--,--,--,53,03,B,06,18
163,214450,035/050,027/050,062/100,--,--,--,62,03,A,08,24
164,214450,033/050,029/050,062/100,--,--,--,62,03,A,08,24
165,214450,021/050,023/050,044/100,--,--,--,44,03,P,04,12
166,214450,028/050,023/050,051/100,--,--,--,51,03,B,06,18
167,214450,039/050,033/050,072/100,--,--,--,72,03,A+,09,27
168,214450,027/050,021/050,048/100,--,--,--,48,03,C,05,15
169,214450,033/050,031/050,064/100,--,--,--,64,03,A,08,24
170,214450,024/050,026/050,050/100,--,--,--,50,03,B,06,18
171,214450,031/050,015/050,046/100,--,--,--,FF,03,F,00,00
172,214450,034/050,028/050,062/100,--,--,--,62,03,A,08,24
173,214450,039/050,031/050,070/100,--,--,--,70,03,A+,09,27
174,214450,035/050,038/050,073/100,--,--,--,73,03,A+,09,27
175,214450,035/050,031/050,066/100,--,--,--,66,03,A,08,24
176,214450,033/050,025/050,058/100,--,--,--,58,03,B+,07,21
177,214450,023/050,026/050,049/100,--,--,--,49,03,C,05,15
178,214450,032/050,031/050,063/100,--,--,--,63,03,A,08,24
179,214450,028/050,028/050,056/100,--,--,--,56,03,B+,07,21
180,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
181,214450,023/050,031/050,054/100,--,--,--,54,03,B,06,18
182,214450,035/050,035/050,070/100,--,--,--,70,03,A+,09,27
183,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
184,214450,026/050,20$/050,046/100,--,--,--,46,03,C,05,15
185,214450,033/050,027/050,060/100,--,--,--,60,03,A,08,24
186,214450,029/050,16#/050,045/100,--,--,--,45,03,C,05,15
187,214450,028/050,026/050,054/100,--,--,--,54,03,B,06,18
188,214450,035/050,020/050,055/100,--,--,--,55,03,B+,07,21
189,214450,034/050,031/050,065/100,--,--,--,65,03,A,08,24
190,214450,024/050,013/050,037/100,--,--,--,FF,03,F,00,00
191,214450,045/050,028/050,073/100,--,--,--,73,03,A+,09,27
192,214450,023/050,028/050,051/100,--,--,--,51,03,B,06,18
193,214450,026/050,027/050,053/100,--,--,--,53,03,B,06,18
