,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
42,214455,--,--,--,013/025,AB/050,--,FF,02,F,00,00
43,214455,--,--,--,015/025,AB/050,--,FF,02,F,00,00
44,214455,--,--,--,021/025,022/050,--,57,02,B+,07,14
45,214455,--,--,--,019/025,022/050,--,54,02,B,06,12
46,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
47,214455,--,--,--,019/025,028/050,--,62,02,A,08,16
48,214455,--,--,--,015/025,024/050,--,52,02,B,06,12
49,214455,--,--,--,022/025,027/050,--,65,02,A,08,16
50,214455,--,--,--,022/025,030/050,--,69,02,A,08,16
51,214455,--,--,--,018/025,039/050,--,76,02,A+,09,18
52,214455,--,--,--,020/025,039/050,--,78,02,A+,09,18
53,214455,--,--,--,020/025,034/050,--,72,02,A+,09,18
54,214455,--,--,--,015/025,026/050,--,54,02,B,06,12
55,214455,--,--,--,022/025,032/050,--,72,02,A+,09,18
56,214455,--,--,--,017/025,024/050,--,54,02,B,06,12
57,214455,--,--,--,021/025,036/050,--,76,02,A+,09,18
58,214455,--,--,--,017/025,030/050,--,62,02,A,08,16
59,214455,--,--,--,017/025,039/050,--,74,02,A+,09,18
60,214455,--,--,--,019/025,028/050,--,62,02,A,08,16
61,214455,--,--,--,020/025,034/050,--,72,02,A+,09,18
62,214455,--,--,--,022/025,028/050,--,66,02,A,08,16
63,214455,--,--,--,022/025,037/050,--,78,02,A+,09,18
64,214455,--,--,--,023/025,046/050,--,92,02,O,10,20
65,214455,--,--,--,022/025,030/050,--,69,02,A,08,16
66,214455,--,--,--,016/025,AB/050,--,FF,02,F,00,00
67,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
68,214455,--,--,--,020/025,030/050,--,66,02,A,08,16
69,214455,--,--,--,016/025,021/050,--,49,02,C,05,10
70,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
71,214455,--,--,--,014/025,20$/050,--,45,02,C,05,10
72,214455,--,--,--,019/025,032/050,--,68,02,A,08,16
73,214455,--,--,--,013/025,AB/050,--,FF,02,F,00,00
74,214455,--,--,--,022/025,042/050,--,85,02,O,10,20
75,214455,--,--,--,021/025,033/050,--,72,02,A+,09,18
76,214455,--,--,--,021/025,033/050,--,72,02,A+,09,18
77,214455,--,--,--,022/025,041/050,--,84,02,O,10,20
78,214455,--,--,--,020/025,038/050,--,77,02,A+,09,18
79,214455,--,--,--,023/025,034/050,--,76,02,A+,09,18
80,214455,--,--,--,023/025,042/050,--,86,02,O,10,20
81,214455,--,--,--,020/025,037/050,--,76,02,A+,09,18
82,214455,--,--,--,018/025,028/050,--,61,02,A,08,16
83,214455,--,--,--,021/025,030/050,--,68,02,A,08,16
84,214455,--,--,--,017/025,034/050,--,68,02,A,08,16
85,214455,--,--,--,015/025,030/050,--,60,02,A,08,16
86,214455,--,--,--,018/025,035/050,--,70,02,A+,09,18
87,214455,--,--,--,018/025,033/050,--,68,02,A,08,16
88,214455,--,--,--,020/025,020/050,--,53,02,B,06,12
89,214455,--,--,--,021/025,041/050,--,82,02,O,10,20
90,214455,--,--,--,017/025,028/050,--,60,02,A,08,16
91,214455,--,--,--,020/025,024/050,--,58,02,B+,07,14
92,214455,--,--,--,018/025,039/050,--,76,02,A+,09,18
93,214455,--,--,--,020/025,034/050,--,72,02,A+,09,18
94,214455,--,--,--,014/025,AB/050,--,FF,02,F,00,00
95,214455,--,--,--,021/025,030/050,--,68,02,A,08,16
96,214455,--,--,--,021/025,034/050,--,73,02,A+,09,18
97,214455,--,--,--,023/025,035/050,--,77,02,A+,09,18
98,214455,--,--,--,022/025,041/050,--,84,02,O,10,20
99,214455,--,--,--,021/025,029/050,--,66,02,A,08,16
100,214455,--,--,--,021/025,033/050,--,72,02,A+,09,18
101,214455,--,--,--,023/025,037/050,--,80,02,O,10,20
102,214455,--,--,--,021/025,042/050,--,84,02,O,10,20
103,214455,--,--,--,021/025,041/050,--,82,02,O,10,20
104,214455,--,--,--,022/025,022/050,--,58,02,B+,07,14
105,214455,--,--,--,016/025,022/050,--,50,02,B,06,12
106,214455,--,--,--,012/025,024/050,--,48,02,C,05,10
107,214455,--,--,--,019/025,036/050,--,73,02,A+,09,18
108,214455,--,--,--,015/025,20$/050,--,46,02,C,05,10
109,214455,--,--,--,017/025,040/050,--,76,02,A+,09,18
110,214455,--,--,--,023/025,042/050,--,86,02,O,10,20
111,214455,--,--,--,021/025,022/050,--,57,02,B+,07,14
112,214455,--,--,--,023/025,040/050,--,84,02,O,10,20
113,214455,--,--,--,022/025,024/050,--,61,02,A,08,16
114,214455,--,--,--,015/025,AB/050,--,FF,02,F,00,00
115,214455,--,--,--,017/025,028/050,--,60,02,A,08,16
116,214455,--,--,--,017/025,021/050,--,50,02,B,06,12
117,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
118,214455,--,--,--,017/025,023/050,--,53,02,B,06,12
119,214455,--,--,--,019/025,033/050,--,69,02,A,08,16
120,214455,--,--,--,016/025,025/050,--,54,02,B,06,12
121,214455,--,--,--,016/025,025/050,--,54,02,B,06,12
122,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
123,214455,--,--,--,023/025,038/050,--,81,02,O,10,20
124,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
125,214455,--,--,--,020/025,035/050,--,73,02,A+,09,18
126,214455,--,--,--,011/025,000/050,--,FF,02,F,00,00
127,214455,--,--,--,021/025,038/050,--,78,02,A+,09,18
128,214455,--,--,--,023/025,036/050,--,78,02,A+,09,18
129,214455,--,--,--,023/025,042/050,--,86,02,O,10,20
130,214455,--,--,--,020/025,025/050,--,60,02,A,08,16
131,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
132,214455,--,--,--,022/025,036/050,--,77,02,A+,09,18
133,214455,--,--,--,018/025,022/050,--,53,02,B,06,12
134,214455,--,--,--,015/025,032/050,--,62,02,A,08,16
135,214455,--,--,--,014/025,021/050,--,46,02,C,05,10
136,214455,--,--,--,020/025,035/050,--,73,02,A+,09,18
137,214455,--,--,--,023/025,043/050,--,88,02,O,10,20
138,214455,--,--,--,017/025,034/050,--,68,02,A,08,16
139,214455,--,--,--,016/025,000/050,--,FF,02,F,00,00
140,214455,--,--,--,022/025,025/050,--,62,02,A,08,16
141,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
142,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
143,214455,--,--,--,019/025,041/050,--,80,02,O,10,20
144,214455,--,--,--,021/025,028/050,--,65,02,A,08,16
145,214455,--,--,--,020/025,000/050,--,FF,02,F,00,00
146,214455,--,--,--,022/025,039/050,--,81,02,O,10,20
147,214455,--,--,--,019/025,035/050,--,72,02,A+,09,18
148,214455,--,--,--,019/025,038/050,--,76,02,A+,09,18
149,214455,--,--,--,018/025,037/050,--,73,02,A+,09,18
150,214455,--,--,--,015/025,030/050,--,60,02,A,08,16
151,214455,--,--,--,020/025,038/050,--,77,02,A+,09,18
152,214455,--,--,--,020/025,035/050,--,73,02,A+,09,18
153,214455,--,--,--,020/025,035/050,--,73,02,A+,09,18
154,214455,--,--,--,021/025,021/050,--,56,02,B+,07,14
155,214455,--,--,--,017/025,030/050,--,62,02,A,08,16
156,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
157,214455,--,--,--,019/025,024/050,--,57,02,B+,07,14
158,214455,--,--,--,023/025,024/050,--,62,02,A,08,16
159,214455,--,--,--,022/025,040/050,--,82,02,O,10,20
160,214455,--,--,--,021/025,028/050,--,65,02,A,08,16
161,214455,--,--,--,016/025,038/050,--,72,02,A+,09,18
162,214455,--,--,--,019/025,022/050,--,54,02,B,06,12
163,214455,--,--,--,017/025,039/050,--,74,02,A+,09,18
164,214455,--,--,--,020/025,041/050,--,81,02,O,10,20
165,214455,--,--,--,018/025,022/050,--,53,02,B,06,12
166,214455,--,--,--,021/025,040/050,--,81,02,O,10,20
167,214455,--,--,--,023/025,044/050,--,89,02,O,10,20
168,214455,--,--,--,018/025,030/050,--,64,02,A,08,16
169,214455,--,--,--,023/025,044/050,--,89,02,O,10,20
170,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
171,214455,--,--,--,021/025,034/050,--,73,02,A+,09,18
172,214455,--,--,--,022/025,040/050,--,82,02,O,10,20
173,214455,--,--,--,018/025,041/050,--,78,02,A+,09,18
174,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
175,214455,--,--,--,021/025,024/050,--,60,02,A,08,16
176,214455,--,--,--,018/025,038/050,--,74,02,A+,09,18
177,214455,--,--,--,020/025,033/050,--,70,02,A+,09,18
178,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
179,214455,--,--,--,020/025,043/050,--,84,02,O,10,20
180,214455,--,--,--,021/025,043/050,--,85,02,O,10,20
181,214455,--,--,--,019/025,038/050,--,76,02,A+,09,18
182,214455,--,--,--,020/025,040/050,--,80,02,O,10,20
183,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
184,214455,--,--,--,018/025,037/050,--,73,02,A+,09,18
185,214455,--,--,--,020/025,040/050,--,80,02,O,10,20
186,214455,--,--,--,020/025,041/050,--,81,02,O,10,20
187,214455,--,--,--,021/025,037/050,--,77,02,A+,09,18
188,214455,--,--,--,018/025,028/050,--,61,02,A,08,16
189,214455,--,--,--,022/025,041/050,--,84,02,O,10,20
190,214455,--,--,--,017/025,038/050,--,73,02,A+,09,18
191,214455,--,--,--,022/025,043/050,--,86,02,O,10,20
192,214455,--,--,--,021/025,040/050,--,81,02,O,10,20
193,214455,--,--,--,021/025,022/050,--,57,02,B+,07,14
