,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
69,214446,--,--,--,019/025,AB/050,--,FF,01,F,00,00
70,214446,--,--,--,023/025,030/050,--,70,01,A+,09,09
71,214446,--,--,--,014/025,AB/050,--,FF,01,F,00,00
72,214446,--,--,--,020/025,024/050,--,58,01,B+,07,07
73,214446,--,--,--,015/025,023/050,--,50,01,B,06,06
74,214446,--,--,--,022/025,027/050,--,65,01,A,08,08
75,214446,--,--,--,020/025,026/050,--,61,01,A,08,08
76,214446,--,--,--,022/025,027/050,--,65,01,A,08,08
77,214446,--,--,--,022/025,023/050,--,60,01,A,08,08
78,214446,--,--,--,021/025,033/050,--,72,01,A+,09,09
79,214446,--,--,--,023/025,030/050,--,70,01,A+,09,09
80,214446,--,--,--,022/025,028/050,--,66,01,A,08,08
81,214446,--,--,--,019/025,028/050,--,62,01,A,08,08
82,214446,--,--,--,020/025,027/050,--,62,01,A,08,08
83,214446,--,--,--,021/025,028/050,--,65,01,A,08,08
84,214446,--,--,--,020/025,023/050,--,57,01,B+,07,07
85,214446,--,--,--,018/025,026/050,--,58,01,B+,07,07
86,214446,--,--,--,020/025,021/050,--,54,01,B,06,06
87,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
88,214446,--,--,--,021/025,030/050,--,68,01,A,08,08
89,214446,--,--,--,020/025,025/050,--,60,01,A,08,08
90,214446,--,--,--,019/025,030/050,--,65,01,A,08,08
91,214446,--,--,--,021/025,030/050,--,68,01,A,08,08
92,214446,--,--,--,020/025,030/050,--,66,01,A,08,08
93,214446,--,--,--,022/025,021/050,--,57,01,B+,07,07
94,214446,--,--,--,015/025,AB/050,--,FF,01,F,00,00
95,214446,--,--,--,022/025,025/050,--,62,01,A,08,08
96,214446,--,--,--,023/025,020/050,--,57,01,B+,07,07
97,214446,--,--,--,023/025,041/050,--,85,01,O,10,10
98,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
99,214446,--,--,--,023/025,036/050,--,78,01,A+,09,09
100,214446,--,--,--,021/025,025/050,--,61,01,A,08,08
101,214446,--,--,--,022/025,025/050,--,62,01,A,08,08
102,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
103,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
104,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
105,214446,--,--,--,019/025,035/050,--,72,01,A+,09,09
106,214446,--,--,--,015/025,022/050,--,49,01,C,05,05
107,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
108,214446,--,--,--,014/025,AB/050,--,FF,01,F,00,00
109,214446,--,--,--,019/025,021/050,--,53,01,B,06,06
110,214446,--,--,--,023/025,028/050,--,68,01,A,08,08
111,214446,--,--,--,020/025,032/050,--,69,01,A,08,08
112,214446,--,--,--,020/025,025/050,--,60,01,A,08,08
113,214446,--,--,--,018/025,020/050,--,50,01,B,06,06
114,214446,--,--,--,017/025,AB/050,--,FF,01,F,00,00
115,214446,--,--,--,020/025,028/050,--,64,01,A,08,08
116,214446,--,--,--,019/025,031/050,--,66,01,A,08,08
117,214446,--,--,--,024/025,040/050,--,85,01,O,10,10
118,214446,--,--,--,015/025,AB/050,--,FF,01,F,00,00
119,214446,--,--,--,019/025,034/050,--,70,01,A+,09,09
120,214446,--,--,--,018/025,020/050,--,50,01,B,06,06
121,214446,--,--,--,019/025,030/050,--,65,01,A,08,08
122,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
123,214446,--,--,--,023/025,020/050,--,57,01,B+,07,07
124,214446,--,--,--,022/025,030/050,--,69,01,A,08,08
125,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
126,214446,--,--,--,016/025,AB/050,--,FF,01,F,00,00
127,214446,--,--,--,021/025,030/050,--,68,01,A,08,08
128,214446,--,--,--,023/025,028/050,--,68,01,A,08,08
129,214446,--,--,--,022/025,038/050,--,80,01,O,10,10
130,214446,--,--,--,016/025,020/050,--,48,01,C,05,05
131,214446,--,--,--,023/025,038/050,--,81,01,O,10,10
132,214446,--,--,--,023/025,036/050,--,78,01,A+,09,09
133,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
134,214446,--,--,--,020/025,026/050,--,61,01,A,08,08
135,214446,--,--,--,019/025,021/050,--,53,01,B,06,06
136,214446,--,--,--,023/025,032/050,--,73,01,A+,09,09
137,214446,--,--,--,023/025,042/050,--,86,01,O,10,10
138,214446,--,--,--,021/025,034/050,--,73,01,A+,09,09
139,214446,--,--,--,018/025,024/050,--,56,01,B+,07,07
140,214446,--,--,--,021/025,021/050,--,56,01,B+,07,07
141,214446,--,--,--,024/025,040/050,--,85,01,O,10,10
142,214446,--,--,--,022/025,034/050,--,74,01,A+,09,09
143,214446,--,--,--,020/025,031/050,--,68,01,A,08,08
144,214446,--,--,--,022/025,038/050,--,80,01,O,10,10
145,214446,--,--,--,017/025,033/050,--,66,01,A,08,08
146,214446,--,--,--,022/025,032/050,--,72,01,A+,09,09
147,214446,--,--,--,022/025,029/050,--,68,01,A,08,08
148,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
149,214446,--,--,--,022/025,041/050,--,84,01,O,10,10
150,214446,--,--,--,022/025,020/050,--,56,01,B+,07,07
151,214446,--,--,--,020/025,030/050,--,66,01,A,08,08
152,214446,--,--,--,020/025,022/050,--,56,01,B+,07,07
153,214446,--,--,--,019/025,021/050,--,53,01,B,06,06
154,214446,--,--,--,021/025,021/050,--,56,01,B+,07,07
155,214446,--,--,--,019/025,029/050,--,64,01,A,08,08
156,214446,--,--,--,023/025,038/050,--,81,01,O,10,10
157,214446,--,--,--,019/025,036/050,--,73,01,A+,09,09
158,214446,--,--,--,022/025,037/050,--,78,01,A+,09,09
159,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
160,214446,--,--,--,019/025,022/050,--,54,01,B,06,06
161,214446,--,--,--,019/025,AB/050,--,FF,01,F,00,00
162,214446,--,--,--,022/025,040/050,--,82,01,O,10,10
163,214446,--,--,--,020/025,028/050,--,64,01,A,08,08
164,214446,--,--,--,023/025,042/050,--,86,01,O,10,10
165,214446,--,--,--,019/025,020/050,--,52,01,B,06,06
166,214446,--,--,--,021/025,039/050,--,80,01,O,10,10
167,214446,--,--,--,023/025,035/050,--,77,01,A+,09,09
168,214446,--,--,--,021/025,030/050,--,68,01,A,08,08
169,214446,--,--,--,022/025,032/050,--,72,01,A+,09,09
170,214446,--,--,--,022/025,028/050,--,66,01,A,08,08
171,214446,--,--,--,021/025,032/050,--,70,01,A+,09,09
172,214446,--,--,--,022/025,021/050,--,57,01,B+,07,07
173,214446,--,--,--,020/025,027/050,--,62,01,A,08,08
174,214446,--,--,--,024/025,043/050,--,89,01,O,10,10
175,214446,--,--,--,021/025,024/050,--,60,01,A,08,08
176,214446,--,--,--,020/025,026/050,--,61,01,A,08,08
177,214446,--,--,--,016/025,027/050,--,57,01,B+,07,07
178,214446,--,--,--,023/025,035/050,--,77,01,A+,09,09
179,214446,--,--,--,022/025,038/050,--,80,01,O,10,10
180,214446,--,--,--,022/025,035/050,--,76,01,A+,09,09
181,214446,--,--,--,021/025,020/050,--,54,01,B,06,06
182,214446,--,--,--,023/025,037/050,--,80,01,O,10,10
183,214446,--,--,--,023/025,036/050,--,78,01,A+,09,09
184,214446,--,--,--,020/025,030/050,--,66,01,A,08,08
185,214446,--,--,--,022/025,032/050,--,72,01,A+,09,09
186,214446,--,--,--,021/025,037/050,--,77,01,A+,09,09
187,214446,--,--,--,021/025,031/050,--,69,01,A,08,08
188,214446,--,--,--,018/025,029/050,--,62,01,A,08,08
189,214446,--,--,--,022/025,038/050,--,80,01,O,10,10
190,214446,--,--,--,020/025,022/050,--,56,01,B+,07,07
191,214446,--,--,--,024/025,039/050,--,84,01,O,10,10
192,214446,--,--,--,019/025,020/050,--,52,01,B,06,06
193,214446,--,--,--,020/025,035/050,--,73,01,A+,09,09
