,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
61,214443,026/050,027/050,053/100,--,--,--,53,04,B,06,24
62,214443,030/050,035/050,065/100,--,--,--,65,04,A,08,32
63,214443,029/050,032/050,061/100,--,--,--,61,04,A,08,32
64,214443,028/050,020/050,048/100,--,--,--,48,04,C,05,20
65,214443,028/050,028/050,056/100,--,--,--,56,04,B+,07,28
66,214443,021/050,010/050,031/100,--,--,--,FF,04,F,00,00
67,214443,030/050,030/050,060/100,--,--,--,60,04,A,08,32
68,214443,015/050,25$/050,040/100,--,--,--,40,04,P,04,16
69,214443,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
70,214443,032/050,033/050,065/100,--,--,--,65,04,A,08,32
71,214443,035/050,AB/050,035/100,--,--,--,FF,04,F,00,00
72,214443,029/050,024/050,053/100,--,--,--,53,04,B,06,24
73,214443,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
74,214443,018/050,023/050,041/100,--,--,--,41,04,P,04,16
75,214443,026/050,022/050,048/100,--,--,--,48,04,C,05,20
76,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
77,214443,030/050,024/050,054/100,--,--,--,54,04,B,06,24
78,214443,021/050,022/050,043/100,--,--,--,43,04,P,04,16
79,214443,031/050,022/050,053/100,--,--,--,53,04,B,06,24
80,214443,034/050,026/050,060/100,--,--,--,60,04,A,08,32
81,214443,026/050,024/050,050/100,--,--,--,50,04,B,06,24
82,214443,028/050,022/050,050/100,--,--,--,50,04,B,06,24
83,214443,032/050,021/050,053/100,--,--,--,53,04,B,06,24
84,214443,020/050,021/050,041/100,--,--,--,41,04,P,04,16
85,214443,021/050,AB/050,021/100,--,--,--,FF,04,F,00,00
86,214443,021/050,020/050,041/100,--,--,--,41,04,P,04,16
87,214443,026/050,020/050,046/100,--,--,--,46,04,C,05,20
88,214443,021/050,020/050,041/100,--,--,--,41,04,P,04,16
89,214443,030/050,026/050,056/100,--,--,--,56,04,B+,07,28
90,214443,034/050,032/050,066/100,--,--,--,66,04,A,08,32
91,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
92,214443,028/050,023/050,051/100,--,--,--,51,04,B,06,24
93,214443,026/050,022/050,048/100,--,--,--,48,04,C,05,20
94,214443,018/050,AB/050,018/100,--,--,--,FF,04,F,00,00
95,214443,021/050,006/050,027/100,--,--,--,FF,04,F,00,00
96,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
97,214443,030/050,033/050,063/100,--,--,--,63,04,A,08,32
98,214443,025/050,025/050,050/100,--,--,--,50,04,B,06,24
99,214443,036/050,034/050,070/100,--,--,--,70,04,A+,09,36
100,214443,019/050,026/050,045/100,--,--,--,45,04,C,05,20
101,214443,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
102,214443,029/050,011/050,040/100,--,--,--,FF,04,F,00,00
103,214443,023/050,027/050,050/100,--,--,--,50,04,B,06,24
104,214443,030/050,026/050,056/100,--,--,--,56,04,B+,07,28
105,214443,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
106,214443,021/050,010/050,031/100,--,--,--,FF,04,F,00,00
107,214443,035/050,022/050,057/100,--,--,--,57,04,B+,07,28
108,214443,021/050,008/050,029/100,--,--,--,FF,04,F,00,00
109,214443,026/050,027/050,053/100,--,--,--,53,04,B,06,24
110,214443,027/050,033/050,060/100,--,--,--,60,04,A,08,32
111,214443,021/050,021/050,042/100,--,--,--,42,04,P,04,16
112,214443,034/050,034/050,068/100,--,--,--,68,04,A,08,32
113,214443,022/050,020/050,042/100,--,--,--,42,04,P,04,16
114,214443,019/050,AB/050,019/100,--,--,--,FF,04,F,00,00
115,214443,025/050,006/050,031/100,--,--,--,FF,04,F,00,00
116,214443,023/050,001/050,024/100,--,--,--,FF,04,F,00,00
117,214443,038/050,037/050,075/100,--,--,--,75,04,A+,09,36
118,214443,023/050,020/050,043/100,--,--,--,43,04,P,04,16
119,214443,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
120,214443,031/050,020/050,051/100,--,--,--,51,04,B,06,24
121,214443,025/050,010/050,035/100,--,--,--,FF,04,F,00,00
122,214443,029/050,025/050,054/100,--,--,--,54,04,B,06,24
123,214443,032/050,028/050,060/100,--,--,--,60,04,A,08,32
124,214443,024/050,013/050,037/100,--,--,--,FF,04,F,00,00
125,214443,022/050,020/050,042/100,--,--,--,42,04,P,04,16
126,214443,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
127,214443,036/050,025/050,061/100,--,--,--,61,04,A,08,32
128,214443,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
129,214443,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
130,214443,027/050,026/050,053/100,--,--,--,53,04,B,06,24
131,214443,035/050,028/050,063/100,--,--,--,63,04,A,08,32
132,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
133,214443,020/050,021/050,041/100,--,--,--,41,04,P,04,16
134,214443,021/050,003/050,024/100,--,--,--,FF,04,F,00,00
135,214443,019/050,21$/050,040/100,--,--,--,40,04,P,04,16
136,214443,020/050,032/050,052/100,--,--,--,52,04,B,06,24
137,214443,031/050,033/050,064/100,--,--,--,64,04,A,08,32
138,214443,025/050,020/050,045/100,--,--,--,45,04,C,05,20
139,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
140,214443,023/050,020/050,043/100,--,--,--,43,04,P,04,16
141,214443,040/050,040/050,080/100,--,--,--,80,04,O,10,40
142,214443,036/050,024/050,060/100,--,--,--,60,04,A,08,32
143,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
144,214443,032/050,033/050,065/100,--,--,--,65,04,A,08,32
145,214443,026/050,014/050,040/100,--,--,--,FF,04,F,00,00
146,214443,039/050,038/050,077/100,--,--,--,77,04,A+,09,36
147,214443,028/050,013/050,041/100,--,--,--,FF,04,F,00,00
148,214443,035/050,020/050,055/100,--,--,--,55,04,B+,07,28
149,214443,030/050,030/050,060/100,--,--,--,60,04,A,08,32
150,214443,013/050,028/050,041/100,--,--,--,41,04,P,04,16
151,214443,030/050,031/050,061/100,--,--,--,61,04,A,08,32
152,214443,026/050,020/050,046/100,--,--,--,46,04,C,05,20
153,214443,030/050,022/050,052/100,--,--,--,52,04,B,06,24
154,214443,025/050,024/050,049/100,--,--,--,49,04,C,05,20
155,214443,023/050,021/050,044/100,--,--,--,44,04,P,04,16
156,214443,026/050,029/050,055/100,--,--,--,55,04,B+,07,28
157,214443,023/050,021/050,044/100,--,--,--,44,04,P,04,16
158,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
159,214443,031/050,024/050,055/100,--,--,--,55,04,B+,07,28
160,214443,031/050,021/050,052/100,--,--,--,52,04,B,06,24
161,214443,030/050,023/050,053/100,--,--,--,53,04,B,06,24
162,214443,039/050,024/050,063/100,--,--,--,63,04,A,08,32
163,214443,036/050,026/050,062/100,--,--,--,62,04,A,08,32
164,214443,031/050,026/050,057/100,--,--,--,57,04,B+,07,28
165,214443,023/050,030/050,053/100,--,--,--,53,04,B,06,24
166,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
167,214443,035/050,032/050,067/100,--,--,--,67,04,A,08,32
168,214443,020/050,021/050,041/100,--,--,--,41,04,P,04,16
169,214443,028/050,034/050,062/100,--,--,--,62,04,A,08,32
170,214443,024/050,021/050,045/100,--,--,--,45,04,C,05,20
171,214443,022/050,009/050,031/100,--,--,--,FF,04,F,00,00
172,214443,038/050,028/050,066/100,--,--,--,66,04,A,08,32
173,214443,039/050,033/050,072/100,--,--,--,72,04,A+,09,36
174,214443,035/050,033/050,068/100,--,--,--,68,04,A,08,32
175,214443,028/050,021/050,049/100,--,--,--,49,04,C,05,20
176,214443,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
177,214443,027/050,031/050,058/100,--,--,--,58,04,B+,07,28
178,214443,025/050,031/050,056/100,--,--,--,56,04,B+,07,28
179,214443,029/050,022/050,051/100,--,--,--,51,04,B,06,24
180,214443,035/050,025/050,060/100,--,--,--,60,04,A,08,32
181,214443,017/050,012/050,029/100,--,--,--,FF,04,F,00,00
182,214443,035/050,028/050,063/100,--,--,--,63,04,A,08,32
183,214443,026/050,021/050,047/100,--,--,--,47,04,C,05,20
184,214443,022/050,021/050,043/100,--,--,--,43,04,P,04,16
185,214443,025/050,014/050,039/100,--,--,--,FF,04,F,00,00
186,214443,034/050,025/050,059/100,--,--,--,59,04,B+,07,28
187,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
188,214443,023/050,022/050,045/100,--,--,--,45,04,C,05,20
189,214443,033/050,034/050,067/100,--,--,--,67,04,A,08,32
190,214443,026/050,025/050,051/100,--,--,--,51,04,B,06,24
191,214443,029/050,033/050,062/100,--,--,--,62,04,A,08,32
192,214443,021/050,029/050,050/100,--,--,--,50,04,B,06,24
193,214443,030/050,20$/050,050/100,--,--,--,50,04,B,06,24
