,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
898,214456,--,--,--,020/025,041/050,--,81,01,O,10,10
899,210258D,--,--,--,PP,--,--,PP,00,P,00,00
900,214441,026/050,034/050,060/100,--,--,--,60,04,A,08,32
901,214442,025/050,015/050,040/100,--,--,--,FF,04,F,00,00
902,214443,020/050,20$/050,040/100,--,--,--,40,04,P,04,16
903,214444,016/050,026/050,042/100,--,--,--,42,04,P,04,16
904,214445,028/050,021/050,049/100,--,--,--,49,04,C,05,20
905,214446,--,--,--,020/025,026/050,--,61,01,A,08,08
906,214447,--,--,--,021/025,022/050,--,57,02,B+,07,14
907,214448,--,--,--,020/025,028/050,--,64,01,A,08,08
908,214449,--,--,--,018/025,--,--,72,01,A+,09,09
909,202054A,--,--,--,PP,--,--,PP,00,P,00,00
910,207003,029/050,020/050,049/100,--,--,--,49,04,C,05,20
911,207003,--,--,--,018/025,--,--,72,01,A+,09,09
912,214450,030/050,023/050,053/100,--,--,--,53,03,B,06,18
913,214451,024/050,008/050,032/100,--,--,--,FF,04,F,00,00
914,214452,020/050,020/050,040/100,--,--,--,40,04,P,04,16
915,214453,025/050,027/050,052/100,--,--,--,52,04,B,06,24
916,214454,--,--,--,018/025,020/050,--,50,02,B,06,12
917,214455,--,--,--,019/025,022/050,--,54,02,B,06,12
918,214456,--,--,--,018/025,020/050,--,50,01,B,06,06
919,210258A,--,--,--,PP,--,--,PP,00,P,00,00
920,214441,016/050,027/050,043/100,--,--,--,43,04,P,04,16
921,214442,030/050,020/050,050/100,--,--,--,50,04,B,06,24
922,214443,024/050,015/050,039/100,--,--,--,FF,04,F,00,00
923,214444,027/050,032/050,059/100,--,--,--,59,04,B+,07,28
924,214445,030/050,032/050,062/100,--,--,--,62,04,A,08,32
925,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
926,214447,--,--,--,021/025,041/050,--,82,02,O,10,20
927,214448,--,--,--,020/025,039/050,--,78,01,A+,09,09
928,214449,--,--,--,020/025,--,--,80,01,O,10,10
929,202054A,--,--,--,PP,--,--,PP,00,P,00,00
930,207003,037/050,020/050,057/100,--,--,--,57,04,B+,07,28
931,207003,--,--,--,022/025,--,--,88,01,O,10,10
932,214450,035/050,024/050,059/100,--,--,--,59,03,B+,07,21
933,214451,024/050,011/050,035/100,--,--,--,FF,04,F,00,00
934,214452,027/050,021/050,048/100,--,--,--,48,04,C,05,20
935,214453,032/050,030/050,062/100,--,--,--,62,04,A,08,32
936,214454,--,--,--,023/025,038/050,--,81,02,O,10,20
937,214455,--,--,--,023/025,045/050,--,90,02,O,10,20
938,214456,--,--,--,023/025,045/050,--,90,01,O,10,10
939,210258D,--,--,--,PP,--,--,PP,00,P,00,00
940,210250,--,--,--,PP,--,--,PP,00,P,00,00
941,214441,030/050,027/050,057/100,--,--,--,57,04,B+,07,28
942,214442,023/050,021/050,044/100,--,--,--,44,04,P,04,16
943,214443,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
944,214444,017/050,027/050,044/100,--,--,--,44,04,P,04,16
945,214445,019/050,026/050,045/100,--,--,--,45,04,C,05,20
946,214446,--,--,--,018/025,029/050,--,62,01,A,08,08
947,214447,--,--,--,018/025,027/050,--,60,02,A,08,16
948,214448,--,--,--,019/025,035/050,--,72,01,A+,09,09
949,214449,--,--,--,020/025,--,--,80,01,O,10,10
950,207003,040/050,038/050,078/100,--,--,--,78,04,A+,09,36
951,207003,--,--,--,018/025,--,--,72,01,A+,09,09
952,214450,032/050,025/050,057/100,--,--,--,57,03,B+,07,21
953,214452,030/050,025/050,055/100,--,--,--,55,04,B+,07,28
954,214453,036/050,030/050,066/100,--,--,--,66,04,A,08,32
955,214454,--,--,--,018/025,032/050,--,66,02,A,08,16
956,214455,--,--,--,019/025,028/050,--,62,02,A,08,16
957,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
958,214458,--,--,--,PP,--,--,PP,00,P,00,00
959,214441,019/050,033/050,052/100,--,--,--,52,04,B,06,24
960,214442,029/050,020/050,049/100,--,--,--,49,04,C,05,20
961,214443,024/050,011/050,035/100,--,--,--,FF,04,F,00,00
962,214444,017/050,027/050,044/100,--,--,--,44,04,P,04,16
963,214445,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
964,214446,--,--,--,018/025,025/050,--,57,01,B+,07,07
965,214447,--,--,--,018/025,022/050,--,53,02,B,06,12
966,214448,--,--,--,017/025,033/050,--,66,01,A,08,08
967,214449,--,--,--,017/025,--,--,68,01,A,08,08
968,202054A,--,--,--,PP,--,--,PP,00,P,00,00
969,207003,034/050,023/050,057/100,--,--,--,57,04,B+,07,28
970,207003,--,--,--,017/025,--,--,68,01,A,08,08
971,214450,035/050,017/050,052/100,--,--,--,FF,03,F,00,00
972,214451,021/050,001/050,022/100,--,--,--,FF,04,F,00,00
973,214452,033/050,027/050,060/100,--,--,--,60,04,A,08,32
974,214453,027/050,016/050,043/100,--,--,--,FF,04,F,00,00
975,214454,--,--,--,016/025,035/050,--,68,02,A,08,16
976,214455,--,--,--,015/025,024/050,--,52,02,B,06,12
977,214456,--,--,--,016/025,035/050,--,68,01,A,08,08
978,210258A,--,--,--,PP,--,--,PP,00,P,00,00
979,214441,035/050,027/050,062/100,--,--,--,62,04,A,08,32
980,214442,032/050,023/050,055/100,--,--,--,55,04,B+,07,28
981,214443,036/050,020/050,056/100,--,--,--,56,04,B+,07,28
982,214444,024/050,022/050,046/100,--,--,--,46,04,C,05,20
983,214445,029/050,026/050,055/100,--,--,--,55,04,B+,07,28
984,214446,--,--,--,023/025,026/050,--,65,01,A,08,08
985,214447,--,--,--,022/025,020/050,--,56,02,B+,07,14
986,214448,--,--,--,022/025,030/050,--,69,01,A,08,08
987,214449,--,--,--,023/025,--,--,92,01,O,10,10
988,202054A,--,--,--,PP,--,--,PP,00,P,00,00
989,207003,028/050,043/050,071/100,--,--,--,71,04,A+,09,36
990,207003,--,--,--,020/025,--,--,80,01,O,10,10
991,214450,029/050,025/050,054/100,--,--,--,54,03,B,06,18
992,214451,023/050,005/050,028/100,--,--,--,FF,04,F,00,00
993,214452,026/050,020/050,046/100,--,--,--,46,04,C,05,20
994,214453,033/050,014/050,047/100,--,--,--,FF,04,F,00,00
995,214454,--,--,--,022/025,035/050,--,76,02,A+,09,18
996,214455,--,--,--,022/025,027/050,--,65,02,A,08,16
997,214456,--,--,--,022/025,045/050,--,89,01,O,10,10
998,210258A,--,--,--,PP,--,--,PP,00,P,00,00
999,214441,020/050,020/050,040/100,--,--,--,40,04,P,04,16
1000,214442,023/050,020/050,043/100,--,--,--,43,04,P,04,16
1001,214443,032/050,029/050,061/100,--,--,--,61,04,A,08,32
1002,214444,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
1003,214445,022/050,020/050,042/100,--,--,--,42,04,P,04,16
1004,214446,--,--,--,021/025,028/050,--,65,01,A,08,08
1005,214447,--,--,--,022/025,026/050,--,64,02,A,08,16
1006,214448,--,--,--,022/025,033/050,--,73,01,A+,09,09
1007,214449,--,--,--,020/025,--,--,80,01,O,10,10
1008,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1009,207003,007/050,000/050,007/100,--,--,--,FF,04,F,00,00
1010,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1011,214450,020/050,022/050,042/100,--,--,--,42,03,P,04,12
1012,214451,021/050,AB/050,021/100,--,--,--,FF,04,F,00,00
1013,214452,014/050,009/050,023/100,--,--,--,FF,04,F,00,00
1014,214453,020/050,009/050,029/100,--,--,--,FF,04,F,00,00
1015,214454,--,--,--,021/025,035/050,--,74,02,A+,09,18
1016,214455,--,--,--,022/025,030/050,--,69,02,A,08,16
1017,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
1018,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1019,210250,--,--,--,PP,--,--,PP,00,P,00,00
1020,214441,032/050,027/050,059/100,--,--,--,59,04,B+,07,28
1021,214442,030/050,024/050,054/100,--,--,--,54,04,B,06,24
1022,214443,029/050,022/050,051/100,--,--,--,51,04,B,06,24
1023,214444,029/050,034/050,063/100,--,--,--,63,04,A,08,32
1024,214445,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
1025,214446,--,--,--,021/025,022/050,--,57,01,B+,07,07
1026,214447,--,--,--,021/025,040/050,--,81,02,O,10,20
1027,214448,--,--,--,023/025,036/050,--,78,01,A+,09,09
1028,214449,--,--,--,023/025,--,--,92,01,O,10,10
1029,207003,035/050,021/050,056/100,--,--,--,56,04,B+,07,28
1030,207003,--,--,--,017/025,--,--,68,01,A,08,08
1031,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
1032,214452,021/050,026/050,047/100,--,--,--,47,04,C,05,20
1033,214453,040/050,020/050,060/100,--,--,--,60,04,A,08,32
1034,214454,--,--,--,016/025,027/050,--,57,02,B+,07,14
1035,214455,--,--,--,018/025,039/050,--,76,02,A+,09,18
1036,214456,--,--,--,017/025,043/050,--,80,01,O,10,10
1037,214458,--,--,--,PP,--,--,PP,00,P,00,00
1038,214441,036/050,026/050,062/100,--,--,--,62,04,A,08,32
1039,214442,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1040,214443,036/050,022/050,058/100,--,--,--,58,04,B+,07,28
1041,214444,027/050,034/050,061/100,--,--,--,61,04,A,08,32
1042,214445,035/050,023/050,058/100,--,--,--,58,04,B+,07,28
1043,214446,--,--,--,020/025,030/050,--,66,01,A,08,08
1044,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
1045,214448,--,--,--,019/025,036/050,--,73,01,A+,09,09
1046,214449,--,--,--,022/025,--,--,88,01,O,10,10
1047,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1048,207003,032/050,029/050,061/100,--,--,--,61,04,A,08,32
1049,207003,--,--,--,021/025,--,--,84,01,O,10,10
1050,214450,033/050,020/050,053/100,--,--,--,53,03,B,06,18
1051,214451,024/050,008/050,032/100,--,--,--,FF,04,F,00,00
1052,214452,023/050,023/050,046/100,--,--,--,46,04,C,05,20
1053,214453,035/050,027/050,062/100,--,--,--,62,04,A,08,32
1054,214454,--,--,--,021/025,042/050,--,84,02,O,10,20
1055,214455,--,--,--,020/025,039/050,--,78,02,A+,09,18
1056,214456,--,--,--,020/025,043/050,--,84,01,O,10,10
1057,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1058,214441,028/050,026/050,054/100,--,--,--,54,04,B,06,24
1059,214442,031/050,027/050,058/100,--,--,--,58,04,B+,07,28
1060,214443,032/050,031/050,063/100,--,--,--,63,04,A,08,32
1061,214444,018/050,044/050,062/100,--,--,--,62,04,A,08,32
1062,214445,037/050,029/050,066/100,--,--,--,66,04,A,08,32
1063,214446,--,--,--,022/025,027/050,--,65,01,A,08,08
1064,214447,--,--,--,022/025,026/050,--,64,02,A,08,16
1065,214448,--,--,--,022/025,034/050,--,74,01,A+,09,09
1066,214449,--,--,--,020/025,--,--,80,01,O,10,10
1067,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1068,207003,042/050,032/050,074/100,--,--,--,74,04,A+,09,36
1069,207003,--,--,--,020/025,--,--,80,01,O,10,10
1070,214450,028/050,030/050,058/100,--,--,--,58,03,B+,07,21
1071,214451,023/050,013/050,036/100,--,--,--,FF,04,F,00,00
1072,214452,030/050,009/050,039/100,--,--,--,FF,04,F,00,00
1073,214453,030/050,034/050,064/100,--,--,--,64,04,A,08,32
1074,214454,--,--,--,020/025,028/050,--,64,02,A,08,16
1075,214455,--,--,--,020/025,034/050,--,72,02,A+,09,18
1076,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
1077,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1078,214441,021/050,024/050,045/100,--,--,--,45,04,C,05,20
1079,214442,024/050,AB/050,024/100,--,--,--,FF,04,F,00,00
1080,214443,024/050,022/050,046/100,--,--,--,46,04,C,05,20
1081,214444,014/050,026/050,040/100,--,--,--,40,04,P,04,16
1082,214445,027/050,024/050,051/100,--,--,--,51,04,B,06,24
1083,214446,--,--,--,015/025,005/050,--,FF,01,F,00,00
1084,214447,--,--,--,015/025,030/050,--,60,02,A,08,16
1085,214448,--,--,--,015/025,030/050,--,60,01,A,08,08
1086,214449,--,--,--,015/025,--,--,60,01,A,08,08
1087,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1088,207003,031/050,023/050,054/100,--,--,--,54,04,B,06,24
1089,207003,--,--,--,016/025,--,--,64,01,A,08,08
1090,214450,031/050,AB/050,031/100,--,--,--,FF,03,F,00,00
1091,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
1092,214452,020/050,AB/050,020/100,--,--,--,FF,04,F,00,00
1093,214453,022/050,020/050,042/100,--,--,--,42,04,P,04,16
1094,214454,--,--,--,015/025,003/050,--,FF,02,F,00,00
1095,214455,--,--,--,015/025,026/050,--,54,02,B,06,12
1096,214456,--,--,--,015/025,035/050,--,66,01,A,08,08
1097,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1098,214441,027/050,032/050,059/100,--,--,--,59,04,B+,07,28
1099,214442,027/050,022/050,049/100,--,--,--,49,04,C,05,20
1100,214443,036/050,025/050,061/100,--,--,--,61,04,A,08,32
1101,214444,031/050,026/050,057/100,--,--,--,57,04,B+,07,28
1102,214445,038/050,024/050,062/100,--,--,--,62,04,A,08,32
1103,214446,--,--,--,022/025,026/050,--,64,01,A,08,08
1104,214447,--,--,--,023/025,035/050,--,77,02,A+,09,18
1105,214448,--,--,--,023/025,038/050,--,81,01,O,10,10
1106,214449,--,--,--,021/025,--,--,84,01,O,10,10
1107,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1108,207003,028/050,020/050,048/100,--,--,--,48,04,C,05,20
1109,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1110,214450,041/050,032/050,073/100,--,--,--,73,03,A+,09,27
1111,214451,030/050,012/050,042/100,--,--,--,FF,04,F,00,00
1112,214452,034/050,020/050,054/100,--,--,--,54,04,B,06,24
1113,214453,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
1114,214454,--,--,--,021/025,030/050,--,68,02,A,08,16
1115,214455,--,--,--,022/025,032/050,--,72,02,A+,09,18
1116,214456,--,--,--,021/025,045/050,--,88,01,O,10,10
1117,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1118,214441,025/050,021/050,046/100,--,--,--,46,04,C,05,20
1119,214442,023/050,022/050,045/100,--,--,--,45,04,C,05,20
1120,214443,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1121,214444,021/050,023/050,044/100,--,--,--,44,04,P,04,16
1122,214445,023/050,020/050,043/100,--,--,--,43,04,P,04,16
1123,214446,--,--,--,017/025,030/050,--,62,01,A,08,08
1124,214447,--,--,--,017/025,022/050,--,52,02,B,06,12
1125,214448,--,--,--,018/025,033/050,--,68,01,A,08,08
1126,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1127,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1128,207003,029/050,010/050,039/100,--,--,--,FF,04,F,00,00
1129,207003,--,--,--,022/025,--,--,88,01,O,10,10
1130,214450,029/050,021/050,050/100,--,--,--,50,03,B,06,18
1131,214451,022/050,002/050,024/100,--,--,--,FF,04,F,00,00
1132,214452,013/050,013/050,026/100,--,--,--,FF,04,F,00,00
1133,214453,032/050,009/050,041/100,--,--,--,FF,04,F,00,00
1134,214454,--,--,--,018/025,008/050,--,FF,02,F,00,00
1135,214455,--,--,--,017/025,024/050,--,54,02,B,06,12
1136,214456,--,--,--,018/025,033/050,--,68,01,A,08,08
1137,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1138,214441,033/050,032/050,065/100,--,--,--,65,04,A,08,32
1139,214442,029/050,027/050,056/100,--,--,--,56,04,B+,07,28
1140,214443,026/050,034/050,060/100,--,--,--,60,04,A,08,32
1141,214444,027/050,038/050,065/100,--,--,--,65,04,A,08,32
1142,214445,030/050,036/050,066/100,--,--,--,66,04,A,08,32
1143,214446,--,--,--,023/025,031/050,--,72,01,A+,09,09
1144,214447,--,--,--,023/025,035/050,--,77,02,A+,09,18
1145,214448,--,--,--,023/025,038/050,--,81,01,O,10,10
1146,214449,--,--,--,021/025,--,--,84,01,O,10,10
1147,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1148,207003,036/050,028/050,064/100,--,--,--,64,04,A,08,32
1149,207003,--,--,--,020/025,--,--,80,01,O,10,10
1150,214450,035/050,034/050,069/100,--,--,--,69,03,A,08,24
1151,214451,027/050,020/050,047/100,--,--,--,47,04,C,05,20
1152,214452,030/050,033/050,063/100,--,--,--,63,04,A,08,32
1153,214453,032/050,027/050,059/100,--,--,--,59,04,B+,07,28
1154,214454,--,--,--,021/025,036/050,--,76,02,A+,09,18
1155,214455,--,--,--,021/025,036/050,--,76,02,A+,09,18
1156,214456,--,--,--,020/025,041/050,--,81,01,O,10,10
1157,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1158,214441,036/050,024/050,060/100,--,--,--,60,04,A,08,32
1159,214442,027/050,011/050,038/100,--,--,--,FF,04,F,00,00
1160,214443,031/050,021/050,052/100,--,--,--,52,04,B,06,24
1161,214444,031/050,026/050,057/100,--,--,--,57,04,B+,07,28
1162,214445,038/050,020/050,058/100,--,--,--,58,04,B+,07,28
1163,214446,--,--,--,020/025,024/050,--,58,01,B+,07,07
1164,214447,--,--,--,019/025,032/050,--,68,02,A,08,16
1165,214448,--,--,--,019/025,033/050,--,69,01,A,08,08
1166,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1167,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1168,207003,025/050,020/050,045/100,--,--,--,45,04,C,05,20
1169,207003,--,--,--,016/025,--,--,64,01,A,08,08
1170,214450,034/050,016/050,050/100,--,--,--,FF,03,F,00,00
1171,214451,019/050,006/050,025/100,--,--,--,FF,04,F,00,00
1172,214452,034/050,013/050,047/100,--,--,--,FF,04,F,00,00
1173,214453,031/050,015/050,046/100,--,--,--,FF,04,F,00,00
1174,214454,--,--,--,017/025,031/050,--,64,02,A,08,16
1175,214455,--,--,--,017/025,030/050,--,62,02,A,08,16
1176,214456,--,--,--,017/025,039/050,--,74,01,A+,09,09
1177,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1178,210250,--,--,--,PP,--,--,PP,00,P,00,00
1179,214441,031/050,023/050,054/100,--,--,--,54,04,B,06,24
1180,214442,027/050,026/050,053/100,--,--,--,53,04,B,06,24
1181,214443,032/050,027/050,059/100,--,--,--,59,04,B+,07,28
1182,214444,023/050,020/050,043/100,--,--,--,43,04,P,04,16
1183,214445,026/050,025/050,051/100,--,--,--,51,04,B,06,24
1184,214446,--,--,--,018/025,030/050,--,64,01,A,08,08
1185,214447,--,--,--,016/025,022/050,--,50,02,B,06,12
1186,214448,--,--,--,016/025,035/050,--,68,01,A,08,08
1187,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1188,207003,033/050,022/050,055/100,--,--,--,55,04,B+,07,28
1189,207003,--,--,--,016/025,--,--,64,01,A,08,08
1190,214450,030/050,027/050,057/100,--,--,--,57,03,B+,07,21
1191,214452,030/050,020/050,050/100,--,--,--,50,04,B,06,24
1192,214453,032/050,020/050,052/100,--,--,--,52,04,B,06,24
1193,214454,--,--,--,015/025,024/050,--,52,02,B,06,12
1194,214455,--,--,--,017/025,039/050,--,74,02,A+,09,18
1195,214456,--,--,--,016/025,031/050,--,62,01,A,08,08
1196,214458,--,--,--,PP,--,--,PP,00,P,00,00
1197,214441,010/050,30$/050,040/100,--,--,--,40,04,P,04,16
1198,214442,032/050,023/050,055/100,--,--,--,55,04,B+,07,28
1199,214443,022/050,027/050,049/100,--,--,--,49,04,C,05,20
1200,214444,028/050,024/050,052/100,--,--,--,52,04,B,06,24
1201,214445,026/050,025/050,051/100,--,--,--,51,04,B,06,24
1202,214446,--,--,--,021/025,026/050,--,62,01,A,08,08
1203,214447,--,--,--,022/025,025/050,--,62,02,A,08,16
1204,214448,--,--,--,022/025,035/050,--,76,01,A+,09,09
1205,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1206,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1207,207003,034/050,031/050,065/100,--,--,--,65,04,A,08,32
1208,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1209,214450,023/050,022/050,045/100,--,--,--,45,03,C,05,15
1210,214451,021/050,005/050,026/100,--,--,--,FF,04,F,00,00
1211,214452,018/050,011/050,029/100,--,--,--,FF,04,F,00,00
1212,214453,028/050,015/050,043/100,--,--,--,FF,04,F,00,00
1213,214454,--,--,--,018/025,021/050,--,52,02,B,06,12
1214,214455,--,--,--,019/025,028/050,--,62,02,A,08,16
1215,214456,--,--,--,018/025,041/050,--,78,01,A+,09,09
1216,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1217,214441,028/050,029/050,057/100,--,--,--,57,04,B+,07,28
1218,214442,021/050,011/050,032/100,--,--,--,FF,04,F,00,00
1219,214443,026/050,027/050,053/100,--,--,--,53,04,B,06,24
1220,214444,026/050,029/050,055/100,--,--,--,55,04,B+,07,28
1221,214445,038/050,023/050,061/100,--,--,--,61,04,A,08,32
1222,214446,--,--,--,020/025,028/050,--,64,01,A,08,08
1223,214447,--,--,--,020/025,027/050,--,62,02,A,08,16
1224,214448,--,--,--,019/025,028/050,--,62,01,A,08,08
1225,214449,--,--,--,018/025,--,--,72,01,A+,09,09
1226,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1227,207003,031/050,026/050,057/100,--,--,--,57,04,B+,07,28
1228,207003,--,--,--,018/025,--,--,72,01,A+,09,09
1229,214450,034/050,007/050,041/100,--,--,--,FF,03,F,00,00
1230,214451,022/050,007/050,029/100,--,--,--,FF,04,F,00,00
1231,214452,027/050,017/050,044/100,--,--,--,FF,04,F,00,00
1232,214453,029/050,021/050,050/100,--,--,--,50,04,B,06,24
1233,214454,--,--,--,019/025,021/050,--,53,02,B,06,12
1234,214455,--,--,--,020/025,034/050,--,72,02,A+,09,18
1235,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
1236,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1237,214441,024/050,024/050,048/100,--,--,--,48,04,C,05,20
1238,214442,024/050,020/050,044/100,--,--,--,44,04,P,04,16
1239,214443,030/050,035/050,065/100,--,--,--,65,04,A,08,32
1240,214444,025/050,025/050,050/100,--,--,--,50,04,B,06,24
1241,214445,029/050,028/050,057/100,--,--,--,57,04,B+,07,28
1242,214446,--,--,--,023/025,035/050,--,77,01,A+,09,09
1243,214447,--,--,--,023/025,036/050,--,78,02,A+,09,18
1244,214448,--,--,--,023/025,035/050,--,77,01,A+,09,09
1245,214449,--,--,--,023/025,--,--,92,01,O,10,10
1246,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1247,207003,044/050,041/050,085/100,--,--,--,85,04,O,10,40
1248,207003,--,--,--,022/025,--,--,88,01,O,10,10
1249,214450,030/050,042/050,072/100,--,--,--,72,03,A+,09,27
1250,214451,028/050,013/050,041/100,--,--,--,FF,04,F,00,00
1251,214452,031/050,025/050,056/100,--,--,--,56,04,B+,07,28
1252,214453,034/050,028/050,062/100,--,--,--,62,04,A,08,32
1253,214454,--,--,--,022/025,038/050,--,80,02,O,10,20
1254,214455,--,--,--,022/025,028/050,--,66,02,A,08,16
1255,214456,--,--,--,021/025,044/050,--,86,01,O,10,10
1256,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1257,210250,--,--,--,PP,--,--,PP,00,P,00,00
1258,214441,023/050,020/050,043/100,--,--,--,43,04,P,04,16
1259,214442,024/050,026/050,050/100,--,--,--,50,04,B,06,24
1260,214443,029/050,032/050,061/100,--,--,--,61,04,A,08,32
1261,214444,022/050,023/050,045/100,--,--,--,45,04,C,05,20
1262,214445,023/050,031/050,054/100,--,--,--,54,04,B,06,24
1263,214446,--,--,--,021/025,037/050,--,77,01,A+,09,09
1264,214447,--,--,--,021/025,032/050,--,70,02,A+,09,18
1265,214448,--,--,--,022/025,032/050,--,72,01,A+,09,09
1266,214449,--,--,--,019/025,--,--,76,01,A+,09,09
1267,207003,029/050,020/050,049/100,--,--,--,49,04,C,05,20
1268,207003,--,--,--,020/025,--,--,80,01,O,10,10
1269,214450,023/050,020/050,043/100,--,--,--,43,03,P,04,12
1270,214451,015/050,029/050,044/100,--,--,--,44,04,P,04,16
1271,214452,030/050,020/050,050/100,--,--,--,50,04,B,06,24
1272,214453,033/050,031/050,064/100,--,--,--,64,04,A,08,32
1273,214454,--,--,--,019/025,032/050,--,68,02,A,08,16
1274,214455,--,--,--,022/025,037/050,--,78,02,A+,09,18
1275,214456,--,--,--,015/025,042/050,--,76,01,A+,09,09
1276,214458,--,--,--,PP,--,--,PP,00,P,00,00
1277,214441,037/050,024/050,061/100,--,--,--,61,04,A,08,32
1278,214442,031/050,025/050,056/100,--,--,--,56,04,B+,07,28
1279,214443,028/050,020/050,048/100,--,--,--,48,04,C,05,20
1280,214444,032/050,040/050,072/100,--,--,--,72,04,A+,09,36
1281,214445,040/050,030/050,070/100,--,--,--,70,04,A+,09,36
1282,214446,--,--,--,023/025,028/050,--,68,01,A,08,08
1283,214447,--,--,--,024/025,044/050,--,90,02,O,10,20
1284,214448,--,--,--,023/025,039/050,--,82,01,O,10,10
1285,214449,--,--,--,023/025,--,--,92,01,O,10,10
1286,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1287,207003,028/050,029/050,057/100,--,--,--,57,04,B+,07,28
1288,207003,--,--,--,021/025,--,--,84,01,O,10,10
1289,214450,041/050,029/050,070/100,--,--,--,70,03,A+,09,27
1290,214452,039/050,035/050,074/100,--,--,--,74,04,A+,09,36
1291,214453,039/050,024/050,063/100,--,--,--,63,04,A,08,32
1292,214454,--,--,--,022/025,038/050,--,80,02,O,10,20
1293,214455,--,--,--,023/025,046/050,--,92,02,O,10,20
1294,214456,--,--,--,022/025,043/050,--,86,01,O,10,10
1295,210258A,--,--,--,PP,--,--,PP,00,P,00,00
1296,214441,030/050,028/050,058/100,--,--,--,58,04,B+,07,28
1297,214442,024/050,032/050,056/100,--,--,--,56,04,B+,07,28
1298,214443,028/050,028/050,056/100,--,--,--,56,04,B+,07,28
1299,214444,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
1300,214445,030/050,027/050,057/100,--,--,--,57,04,B+,07,28
1301,214446,--,--,--,022/025,025/050,--,62,01,A,08,08
1302,214447,--,--,--,023/025,040/050,--,84,02,O,10,20
1303,214448,--,--,--,023/025,042/050,--,86,01,O,10,10
1304,214449,--,--,--,020/025,--,--,80,01,O,10,10
1305,202054A,--,--,--,PP,--,--,PP,00,P,00,00
1306,207003,026/050,038/050,064/100,--,--,--,64,04,A,08,32
1307,207003,--,--,--,021/025,--,--,84,01,O,10,10
1308,214450,036/050,029/050,065/100,--,--,--,65,03,A,08,24
1309,214451,018/050,010/050,028/100,--,--,--,FF,04,F,00,00
1310,214452,018/050,026/050,044/100,--,--,--,44,04,P,04,16
1311,214453,035/050,022/050,057/100,--,--,--,57,04,B+,07,28
1312,214454,--,--,--,021/025,037/050,--,77,02,A+,09,18
1313,214455,--,--,--,022/025,030/050,--,69,02,A,08,16
1314,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
1315,210258D,--,--,--,PP,--,--,PP,00,P,00,00
1316,214441,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
1317,214442,018/050,006/050,024/100,--,--,--,FF,04,F,00,00
1318,214443,021/050,010/050,031/100,--,--,--,FF,04,F,00,00
1319,214444,020/050,013/050,033/100,--,--,--,FF,04,F,00,00
1320,214445,011/050,AB/050,011/100,--,--,--,FF,04,F,00,00
1321,214446,--,--,--,019/025,026/050,--,60,01,A,08,08
1322,214447,--,--,--,020/025,028/050,--,64,02,A,08,16
